"","site","date","period","gas","sum_flux"
"1037","Catfish","2022-09-06",6,"CH4",6.21370558310058
"1038","Catfish","2022-09-06",6,"CH4",6.18079177060992
"1039","Catfish","2022-09-06",6,"CH4",6.30510122264835
"1040","Catfish","2022-09-06",6,"CH4",6.07384965144117
"1041","Catfish","2022-09-06",6,"CH4",8.63656762323829
"1042","Catfish","2022-09-06",6,"CH4",7.30391201297829
"1043","Catfish","2022-09-06",6,"CH4",5.94106545476407
"1044","Catfish","2022-09-06",6,"CH4",5.11202113711991
"1045","Catfish","2022-09-06",6,"CH4",7.43999617072849
"1046","Catfish","2022-09-06",6,"CH4",6.82157210355644
"1047","Catfish","2022-09-06",6,"CH4",7.47036518008352
"1048","Catfish","2022-09-06",6,"CH4",6.45068924305983
"1049","Catfish","2022-09-06",6,"CH4",5.91592659488678
"1050","Catfish","2022-09-06",6,"CH4",5.74075143915545
"1051","Catfish","2022-09-06",7,"CH4",11.8673233011468
"1052","Catfish","2022-09-06",7,"CH4",9.22765238249676
"1053","Catfish","2022-09-06",7,"CH4",6.15477669279496
"1054","Catfish","2022-09-06",7,"CH4",8.41600748716206
"1055","Catfish","2022-09-06",7,"CH4",9.69281304615969
"1056","Catfish","2022-09-06",7,"CH4",8.17738577235423
"1057","Catfish","2022-09-06",7,"CH4",8.66121531163571
"1058","Catfish","2022-09-06",7,"CH4",7.21502902852489
"1059","Catfish","2022-09-06",7,"CH4",9.58787270973404
"1060","Catfish","2022-09-06",7,"CH4",7.70571896807108
"1061","Catfish","2022-09-06",7,"CH4",8.43255002148357
"1062","Catfish","2022-09-06",7,"CH4",10.4630180644952
"1063","Catfish","2022-09-06",7,"CH4",9.92783492706146
"1064","Catfish","2022-09-06",7,"CH4",10.29129924953
"1065","Catfish","2022-09-06",7,"CH4",7.81442881160044
"1066","Catfish","2022-09-06",7,"CH4",5.45252422756974
"1067","Catfish","2022-09-06",7,"CH4",5.85044136396235
"1068","Catfish","2022-09-06",7,"CH4",6.31685910064339
"1069","Catfish","2022-09-06",7,"CH4",7.07551635865992
"1070","Catfish","2022-09-06",7,"CH4",9.14442215788923
"1071","Catfish","2022-09-06",7,"CH4",9.34638010776583
"1072","Catfish","2022-09-06",7,"CH4",10.1284183801148
"1073","Catfish","2022-09-06",7,"CH4",9.08201645308731
"1074","Catfish","2022-09-06",7,"CH4",10.4945715780321
"1075","Catfish","2022-09-06",7,"CH4",7.33488025429114
"1076","Catfish","2022-09-06",8,"CH4",7.1292944388485
"1077","Catfish","2022-09-06",8,"CH4",6.56148168330385
"1078","Catfish","2022-09-06",8,"CH4",6.84614972138531
"1079","Catfish","2022-09-06",8,"CH4",8.69840109943324
"1080","Catfish","2022-09-06",8,"CH4",3.52580807914392
"1081","Catfish","2022-09-06",8,"CH4",4.74444409193643
"1082","Catfish","2022-09-06",8,"CH4",8.19232799891161
"1083","Catfish","2022-09-06",8,"CH4",12.2475065771688
"1084","Catfish","2022-09-06",8,"CH4",7.36174128563752
"1085","Catfish","2022-09-06",8,"CH4",9.11284019327418
"1086","Catfish","2022-09-06",8,"CH4",9.73664164705377
"1087","Catfish","2022-09-06",8,"CH4",8.49988319814455
"1088","Catfish","2022-09-06",8,"CH4",5.40120703451933
"1089","Catfish","2022-09-06",8,"CH4",6.10236304289439
"1090","Catfish","2022-09-06",8,"CH4",9.09138867033137
"1091","Catfish","2022-09-06",8,"CH4",5.66575047191303
"1092","Catfish","2022-09-06",8,"CH4",7.37046779670087
"1093","Catfish","2022-09-06",8,"CH4",6.86227914171175
"1094","Catfish","2022-09-06",8,"CH4",9.20230802473856
"1095","Catfish","2022-09-06",8,"CH4",5.9508734041992
"1096","Catfish","2022-09-06",8,"CH4",6.61264706271625
"1097","Catfish","2022-09-06",8,"CH4",9.03785566762451
"1098","Catfish","2022-09-06",8,"CH4",7.7929856586064
"1099","Catfish","2022-09-06",8,"CH4",6.2035061783301
"1100","Catfish","2022-09-06",8,"CH4",7.82307049506055
"1101","Catfish","2022-09-06",9,"CH4",30.1622648437155
"1102","Catfish","2022-09-06",9,"CH4",35.9020592431074
"1103","Catfish","2022-09-06",9,"CH4",38.4741977436511
"1104","Catfish","2022-09-06",9,"CH4",32.606889722067
"1105","Catfish","2022-09-06",9,"CH4",26.986178507458
"1106","Catfish","2022-09-06",9,"CH4",40.6303756295221
"1107","Catfish","2022-09-06",9,"CH4",43.5278733419139
"1108","Catfish","2022-09-06",9,"CH4",24.6071470770623
"1109","Catfish","2022-09-06",9,"CH4",25.4653661466315
"1110","Catfish","2022-09-06",9,"CH4",27.8421654101435
"1111","Catfish","2022-09-06",9,"CH4",39.5939127053326
"1112","Catfish","2022-09-06",9,"CH4",30.3020168640813
"1113","Catfish","2022-09-06",9,"CH4",31.5369402280318
"1114","Catfish","2022-09-06",9,"CH4",30.0145939245192
"1115","Catfish","2022-09-06",9,"CH4",34.8011804674224
"1116","Catfish","2022-09-06",9,"CH4",27.4218508829345
"1117","Catfish","2022-09-06",9,"CH4",36.7301887762422
"1118","Catfish","2022-09-06",9,"CH4",32.9536657369429
"1119","Catfish","2022-09-06",9,"CH4",29.5448167226483
"1120","Catfish","2022-09-06",9,"CH4",31.8021627085663
"1121","Catfish","2022-09-06",9,"CH4",37.9528630077636
"1122","Catfish","2022-09-06",9,"CH4",31.7168539311105
"1123","Catfish","2022-09-06",9,"CH4",33.9673540278033
"1124","Catfish","2022-09-06",9,"CH4",35.2031026189497
"1125","Catfish","2022-09-06",9,"CH4",29.2354968748998
"1126","Catfish","2022-09-06",1,"CH4",3.23977810500431
"1127","Catfish","2022-09-06",1,"CH4",3.48601866226684
"1128","Catfish","2022-09-06",1,"CH4",2.7028457135896
"1129","Catfish","2022-09-06",1,"CH4",2.46321110809181
"1130","Catfish","2022-09-06",1,"CH4",2.63496307292334
"1131","Catfish","2022-09-06",1,"CH4",3.61805195864161
"1132","Catfish","2022-09-06",1,"CH4",2.60438479204949
"1133","Catfish","2022-09-06",1,"CH4",2.49019671268024
"1134","Catfish","2022-09-06",1,"CH4",2.7031287295513
"1135","Catfish","2022-09-06",1,"CH4",4.34677833266011
"1136","Catfish","2022-09-06",1,"CH4",2.71990361143338
"1137","Catfish","2022-09-06",1,"CH4",4.79543146744138
"1138","Catfish","2022-09-06",1,"CH4",3.16288866639983
"1139","Catfish","2022-09-06",1,"CH4",1.68300386721283
"1140","Catfish","2022-09-06",1,"CH4",3.86993314220668
"1141","Catfish","2022-09-06",1,"CH4",6.08025243432754
"1142","Catfish","2022-09-06",1,"CH4",2.54806528414669
"1143","Catfish","2022-09-06",1,"CH4",3.45883579084887
"1144","Catfish","2022-09-06",1,"CH4",2.54526862645256
"1145","Catfish","2022-09-06",1,"CH4",4.6709963492464
"1146","Catfish","2022-09-06",1,"CH4",1.75927705591814
"1147","Catfish","2022-09-06",1,"CH4",3.07945574655126
"1148","Catfish","2022-09-06",1,"CH4",3.26568619372155
"1149","Catfish","2022-09-06",1,"CH4",2.40547204460955
"1150","Catfish","2022-09-06",1,"CH4",2.08838365391812
"1151","Catfish","2022-09-06",2,"CH4",3.80316556488986
"1152","Catfish","2022-09-06",2,"CH4",3.57932201829469
"1153","Catfish","2022-09-06",2,"CH4",4.5543929331704
"1154","Catfish","2022-09-06",2,"CH4",4.38467915571021
"1155","Catfish","2022-09-06",2,"CH4",3.5318201164977
"1156","Catfish","2022-09-06",2,"CH4",4.78793615587646
"1157","Catfish","2022-09-06",2,"CH4",3.75978182948923
"1158","Catfish","2022-09-06",2,"CH4",3.58415385439074
"1159","Catfish","2022-09-06",2,"CH4",3.27435757084707
"1160","Catfish","2022-09-06",2,"CH4",2.96672963517231
"1161","Catfish","2022-09-06",2,"CH4",3.53900653701203
"1162","Catfish","2022-09-06",2,"CH4",3.50865238870977
"1163","Catfish","2022-09-06",2,"CH4",4.48338343207976
"1164","Catfish","2022-09-06",2,"CH4",3.32103166129396
"1165","Catfish","2022-09-06",2,"CH4",3.12899201894651
"1166","Catfish","2022-09-06",2,"CH4",4.44475747256091
"1167","Catfish","2022-09-06",2,"CH4",3.88283373200637
"1168","Catfish","2022-09-06",2,"CH4",5.87853873514532
"1169","Catfish","2022-09-06",2,"CH4",4.16375499312567
"1170","Catfish","2022-09-06",2,"CH4",4.72246404149996
"1171","Catfish","2022-09-06",2,"CH4",4.13350776330296
"1172","Catfish","2022-09-06",2,"CH4",2.6038630975615
"1173","Catfish","2022-09-06",2,"CH4",5.62834391957003
"1174","Catfish","2022-09-06",2,"CH4",4.0224753769209
"1175","Catfish","2022-09-06",2,"CH4",3.17245912959434
"1176","Catfish","2022-09-06",3,"CH4",8.35756899525868
"1177","Catfish","2022-09-06",3,"CH4",9.13074848837178
"1178","Catfish","2022-09-06",3,"CH4",6.60029334826784
"1179","Catfish","2022-09-06",3,"CH4",8.94812032450371
"1180","Catfish","2022-09-06",3,"CH4",3.46128016497848
"1181","Catfish","2022-09-06",3,"CH4",10.3197387242874
"1182","Catfish","2022-09-06",3,"CH4",8.06096591061583
"1183","Catfish","2022-09-06",3,"CH4",12.8604670026546
"1184","Catfish","2022-09-06",3,"CH4",8.66661225356809
"1185","Catfish","2022-09-06",3,"CH4",6.56296820482809
"1186","Catfish","2022-09-06",3,"CH4",12.0704073082037
"1187","Catfish","2022-09-06",3,"CH4",6.25846554189758
"1188","Catfish","2022-09-06",3,"CH4",6.13041881769215
"1189","Catfish","2022-09-06",3,"CH4",9.87099481008447
"1190","Catfish","2022-09-06",3,"CH4",4.9665979233876
"1191","Catfish","2022-09-06",3,"CH4",6.62854321544948
"1192","Catfish","2022-09-06",3,"CH4",7.03937663601631
"1193","Catfish","2022-09-06",3,"CH4",5.40370062828827
"1194","Catfish","2022-09-06",3,"CH4",11.0949227453192
"1195","Catfish","2022-09-06",3,"CH4",5.84160179612132
"1196","Catfish","2022-09-06",3,"CH4",4.35054837690258
"1197","Catfish","2022-09-06",3,"CH4",6.29777640557356
"1198","Catfish","2022-09-06",3,"CH4",7.11054873257964
"1199","Catfish","2022-09-06",3,"CH4",7.53308487821051
"1200","Catfish","2022-09-06",3,"CH4",4.89790562958792
"1201","Catfish","2022-09-06",4,"CH4",35.7337989490229
"1202","Catfish","2022-09-06",4,"CH4",17.2528648360809
"1203","Catfish","2022-09-06",4,"CH4",13.223913934676
"1204","Catfish","2022-09-06",4,"CH4",35.7897480035447
"1205","Catfish","2022-09-06",4,"CH4",12.8808229282157
"1206","Catfish","2022-09-06",4,"CH4",15.8961115838766
"1207","Catfish","2022-09-06",4,"CH4",20.9301321242388
"1208","Catfish","2022-09-06",4,"CH4",19.6023339248154
"1209","Catfish","2022-09-06",4,"CH4",7.06517763914242
"1210","Catfish","2022-09-06",4,"CH4",10.7802463997652
"1211","Catfish","2022-09-06",4,"CH4",21.6002714040964
"1212","Catfish","2022-09-06",4,"CH4",16.4308170652782
"1213","Catfish","2022-09-06",4,"CH4",23.5906549994776
"1214","Catfish","2022-09-06",4,"CH4",8.45166603992068
"1215","Catfish","2022-09-06",4,"CH4",12.578207991524
"1216","Catfish","2022-09-06",4,"CH4",11.9645799731092
"1217","Catfish","2022-09-06",4,"CH4",14.8109922365383
"1218","Catfish","2022-09-06",4,"CH4",13.0388757508438
"1219","Catfish","2022-09-06",4,"CH4",29.5581374600039
"1220","Catfish","2022-09-06",4,"CH4",20.9121379516306
"1221","Catfish","2022-09-06",4,"CH4",12.9470579256353
"1222","Catfish","2022-09-06",4,"CH4",8.43704426479384
"1223","Catfish","2022-09-06",4,"CH4",18.5028958464661
"1224","Catfish","2022-09-06",4,"CH4",25.3393531724081
"1225","Catfish","2022-09-06",4,"CH4",12.9300671781534
"1226","Catfish","2022-09-06",5,"CH4",6.18162415274851
"1227","Catfish","2022-09-06",5,"CH4",5.13110715552565
"1228","Catfish","2022-09-06",5,"CH4",6.56584550240016
"1229","Catfish","2022-09-06",5,"CH4",5.86216606214361
"1230","Catfish","2022-09-06",5,"CH4",4.38333968711913
"1231","Catfish","2022-09-06",5,"CH4",5.80723686131787
"1232","Catfish","2022-09-06",5,"CH4",4.13137325233252
"1233","Catfish","2022-09-06",5,"CH4",6.32005668432321
"1234","Catfish","2022-09-06",5,"CH4",6.37702507284751
"1235","Catfish","2022-09-06",5,"CH4",4.98727664463431
"1236","Catfish","2022-09-06",5,"CH4",3.82873353541632
"1237","Catfish","2022-09-06",5,"CH4",4.65404945875626
"1238","Catfish","2022-09-06",5,"CH4",7.32432421115988
"1239","Catfish","2022-09-06",5,"CH4",7.38983308240004
"1240","Catfish","2022-09-06",5,"CH4",5.55450138665195
"1241","Catfish","2022-09-06",5,"CH4",5.44646771498684
"1242","Catfish","2022-09-06",5,"CH4",7.43245779686362
"1243","Catfish","2022-09-06",5,"CH4",5.06284791701986
"1244","Catfish","2022-09-06",5,"CH4",3.99335759160527
"1245","Catfish","2022-09-06",5,"CH4",3.88334080565381
"1246","Catfish","2022-09-06",5,"CH4",6.67178910885857
"1247","Catfish","2022-09-06",5,"CH4",5.37533108032273
"1248","Catfish","2022-09-06",5,"CH4",6.68168107210469
"1249","Catfish","2022-09-06",5,"CH4",5.93396369944205
"1250","Catfish","2022-09-06",5,"CH4",5.0958601031568
"1251","Catfish","2022-09-06",6,"CH4",6.23536581871681
"1252","Catfish","2022-09-06",6,"CH4",7.14756567707436
"1253","Catfish","2022-09-06",6,"CH4",8.99619964260781
"1254","Catfish","2022-09-06",6,"CH4",2.83858946878465
"1255","Catfish","2022-09-06",6,"CH4",7.73832903589895
"1256","Catfish","2022-09-06",6,"CH4",7.42304169367462
"1257","Catfish","2022-09-06",6,"CH4",7.08909349877967
"1258","Catfish","2022-09-06",6,"CH4",7.74579261714525
"1259","Catfish","2022-09-06",6,"CH4",7.69691690799006
"1260","Catfish","2022-09-06",6,"CH4",5.99272634249197
"1261","Catfish","2022-09-06",6,"CH4",6.28718487767455
"1262","Catfish","2022-09-06",6,"CH4",5.68601042239605
"1263","Catfish","2022-09-06",6,"CH4",7.62438698503536
"1264","Catfish","2022-09-06",6,"CH4",4.95266777726562
"1265","Catfish","2022-09-06",6,"CH4",6.22317137958316
"1266","Catfish","2022-09-06",6,"CH4",4.53264667312637
"1267","Catfish","2022-09-06",6,"CH4",6.38810702257251
"1268","Catfish","2022-09-06",6,"CH4",7.01076111944213
"1269","Catfish","2022-09-06",6,"CH4",4.74687929048475
"1270","Catfish","2022-09-06",6,"CH4",6.52285792749637
"1271","Catfish","2022-09-06",6,"CH4",8.12299478741935
"1272","Catfish","2022-09-06",6,"CH4",7.43911574576362
"1273","Catfish","2022-09-06",6,"CH4",8.48900859048797
"1274","Catfish","2022-09-06",6,"CH4",8.06269627895623
"1275","Catfish","2022-09-06",6,"CH4",6.56984712831582
"1276","Catfish","2022-09-06",7,"CH4",8.39827613125547
"1277","Catfish","2022-09-06",7,"CH4",7.40036085164908
"1278","Catfish","2022-09-06",7,"CH4",7.19471662427448
"1279","Catfish","2022-09-06",7,"CH4",6.28778359123475
"1280","Catfish","2022-09-06",7,"CH4",6.65453861934821
"1281","Catfish","2022-09-06",7,"CH4",6.0401727930399
"1282","Catfish","2022-09-06",7,"CH4",7.63006411597985
"1283","Catfish","2022-09-06",7,"CH4",4.09903135484593
"1284","Catfish","2022-09-06",7,"CH4",8.85346108902088
"1285","Catfish","2022-09-06",7,"CH4",7.32171755322096
"1286","Catfish","2022-09-06",7,"CH4",8.15763651712879
"1287","Catfish","2022-09-06",7,"CH4",5.63571826454262
"1288","Catfish","2022-09-06",7,"CH4",7.02771658809479
"1289","Catfish","2022-09-06",7,"CH4",5.09001241476343
"1290","Catfish","2022-09-06",7,"CH4",6.31077912733315
"1291","Catfish","2022-09-06",7,"CH4",6.49344543920921
"1292","Catfish","2022-09-06",7,"CH4",7.66357068508078
"1293","Catfish","2022-09-06",7,"CH4",5.23741453591701
"1294","Catfish","2022-09-06",7,"CH4",8.0184458853812
"1295","Catfish","2022-09-06",7,"CH4",8.35964155430143
"1296","Catfish","2022-09-06",7,"CH4",6.73884547682908
"1297","Catfish","2022-09-06",7,"CH4",6.38456631873183
"1298","Catfish","2022-09-06",7,"CH4",6.36746630139846
"1299","Catfish","2022-09-06",7,"CH4",7.98742814251194
"1300","Catfish","2022-09-06",7,"CH4",5.0583254586718
"1301","Catfish","2022-09-06",8,"CH4",10.9523620324374
"1302","Catfish","2022-09-06",8,"CH4",7.80649602972059
"1303","Catfish","2022-09-06",8,"CH4",6.03438946814217
"1304","Catfish","2022-09-06",8,"CH4",9.0281793473502
"1305","Catfish","2022-09-06",8,"CH4",5.70844783243991
"1306","Catfish","2022-09-06",8,"CH4",7.08611223461679
"1307","Catfish","2022-09-06",8,"CH4",5.62931025724497
"1308","Catfish","2022-09-06",8,"CH4",4.92712428216847
"1309","Catfish","2022-09-06",8,"CH4",7.97996554543588
"1310","Catfish","2022-09-06",8,"CH4",6.77691369719749
"1311","Catfish","2022-09-06",8,"CH4",5.4391879434578
"1312","Catfish","2022-09-06",8,"CH4",5.65059026540703
"1313","Catfish","2022-09-06",8,"CH4",6.94922978663215
"1314","Catfish","2022-09-06",8,"CH4",8.91048901320539
"1315","Catfish","2022-09-06",8,"CH4",7.88524962826376
"1316","Catfish","2022-09-06",8,"CH4",7.09171017797854
"1317","Catfish","2022-09-06",8,"CH4",8.00274932043684
"1318","Catfish","2022-09-06",8,"CH4",5.88972102198449
"1319","Catfish","2022-09-06",8,"CH4",6.68116601303416
"1320","Catfish","2022-09-06",8,"CH4",10.576155215129
"1321","Catfish","2022-09-06",8,"CH4",8.2191371945947
"1322","Catfish","2022-09-06",8,"CH4",7.50192307488298
"1323","Catfish","2022-09-06",8,"CH4",9.42641453366524
"1324","Catfish","2022-09-06",8,"CH4",6.12566589076457
"1325","Catfish","2022-09-06",8,"CH4",7.64153781344343
"1326","Catfish","2022-09-06",9,"CH4",34.8739435331425
"1327","Catfish","2022-09-06",9,"CH4",30.2018592687377
"1328","Catfish","2022-09-06",9,"CH4",24.7787451401851
"1329","Catfish","2022-09-06",9,"CH4",34.644529808032
"1330","Catfish","2022-09-06",9,"CH4",28.2839184288785
"1331","Catfish","2022-09-06",9,"CH4",28.3618288894305
"1332","Catfish","2022-09-06",9,"CH4",34.1845009928231
"1333","Catfish","2022-09-06",9,"CH4",25.8461110984088
"1334","Catfish","2022-09-06",9,"CH4",31.7545973045911
"1335","Catfish","2022-09-06",9,"CH4",26.1001941608069
"1336","Catfish","2022-09-06",9,"CH4",27.8660223641741
"1337","Catfish","2022-09-06",9,"CH4",25.7885719388185
"1338","Catfish","2022-09-06",9,"CH4",38.853665177629
"1339","Catfish","2022-09-06",9,"CH4",27.5702266378
"1340","Catfish","2022-09-06",9,"CH4",27.6695445386839
"1341","Catfish","2022-09-06",9,"CH4",34.6103769790613
"1342","Catfish","2022-09-06",9,"CH4",33.6053318122392
"1343","Catfish","2022-09-06",9,"CH4",26.2911576286288
"1344","Catfish","2022-09-06",9,"CH4",25.8478461270208
"1345","Catfish","2022-09-06",9,"CH4",33.7706466037174
"1346","Catfish","2022-09-06",9,"CH4",26.8477781335966
"1347","Catfish","2022-09-06",9,"CH4",31.5680561529485
"1348","Catfish","2022-09-06",9,"CH4",22.1556656420187
"1349","Catfish","2022-09-06",9,"CH4",31.5859406438365
"1350","Catfish","2022-09-06",9,"CH4",26.3574959031822
"1351","Catfish","2022-09-06",1,"CH4",2.74099535650056
"1352","Catfish","2022-09-06",1,"CH4",4.37340400373312
"1353","Catfish","2022-09-06",1,"CH4",5.13303558496221
"1354","Catfish","2022-09-06",1,"CH4",3.35278505520302
"1355","Catfish","2022-09-06",1,"CH4",3.0293305475254
"1356","Catfish","2022-09-06",1,"CH4",3.40603820664328
"1357","Catfish","2022-09-06",1,"CH4",4.79522280776735
"1358","Catfish","2022-09-06",1,"CH4",1.3382171476587
"1359","Catfish","2022-09-06",1,"CH4",7.09624767462321
"1360","Catfish","2022-09-06",1,"CH4",5.21874146310318
"1361","Catfish","2022-09-06",1,"CH4",3.69815432489677
"1362","Catfish","2022-09-06",1,"CH4",4.18794734169836
"1363","Catfish","2022-09-06",1,"CH4",3.45329314080048
"1364","Catfish","2022-09-06",1,"CH4",4.98738415457303
"1365","Catfish","2022-09-06",1,"CH4",2.39007898052802
"1366","Catfish","2022-09-06",1,"CH4",4.36691517916575
"1367","Catfish","2022-09-06",1,"CH4",7.72263353426907
"1368","Catfish","2022-09-06",1,"CH4",3.75348324817493
"1369","Catfish","2022-09-06",1,"CH4",2.69275968511798
"1370","Catfish","2022-09-06",1,"CH4",5.31927485116386
"1371","Catfish","2022-09-06",1,"CH4",2.97929384118163
"1372","Catfish","2022-09-06",1,"CH4",4.74704078038057
"1373","Catfish","2022-09-06",1,"CH4",5.71395758036577
"1374","Catfish","2022-09-06",1,"CH4",2.76396425036721
"1375","Catfish","2022-09-06",1,"CH4",6.18064557499036
"1376","Catfish","2022-09-06",2,"CH4",2.2129142712504
"1377","Catfish","2022-09-06",2,"CH4",3.3195407655488
"1378","Catfish","2022-09-06",2,"CH4",2.42730912007464
"1379","Catfish","2022-09-06",2,"CH4",3.64601095965088
"1380","Catfish","2022-09-06",2,"CH4",4.53724238667661
"1381","Catfish","2022-09-06",2,"CH4",3.59090626399236
"1382","Catfish","2022-09-06",2,"CH4",3.42738325286037
"1383","Catfish","2022-09-06",2,"CH4",3.1349208580817
"1384","Catfish","2022-09-06",2,"CH4",3.66166329453172
"1385","Catfish","2022-09-06",2,"CH4",2.85915935850627
"1386","Catfish","2022-09-06",2,"CH4",2.80106846480337
"1387","Catfish","2022-09-06",2,"CH4",3.09889607797196
"1388","Catfish","2022-09-06",2,"CH4",4.48823051547984
"1389","Catfish","2022-09-06",2,"CH4",3.1614109794347
"1390","Catfish","2022-09-06",2,"CH4",3.28638080229286
"1391","Catfish","2022-09-06",2,"CH4",3.16573446776445
"1392","Catfish","2022-09-06",2,"CH4",2.64931826794369
"1393","Catfish","2022-09-06",2,"CH4",3.86148961107806
"1394","Catfish","2022-09-06",2,"CH4",3.04202404250829
"1395","Catfish","2022-09-06",2,"CH4",3.81035748241895
"1396","Catfish","2022-09-06",2,"CH4",3.14851565274168
"1397","Catfish","2022-09-06",2,"CH4",2.84713244654627
"1398","Catfish","2022-09-06",2,"CH4",2.98648758692994
"1399","Catfish","2022-09-06",2,"CH4",2.85121194210692
"1400","Catfish","2022-09-06",2,"CH4",3.78864067699757
"1401","Catfish","2022-09-06",3,"CH4",5.83169086340103
"1402","Catfish","2022-09-06",3,"CH4",5.09894460794995
"1403","Catfish","2022-09-06",3,"CH4",9.37883345988071
"1404","Catfish","2022-09-06",3,"CH4",6.27993449936501
"1405","Catfish","2022-09-06",3,"CH4",6.39860510040851
"1406","Catfish","2022-09-06",3,"CH4",6.01330388289494
"1407","Catfish","2022-09-06",3,"CH4",3.45029572407013
"1408","Catfish","2022-09-06",3,"CH4",5.18412203167911
"1409","Catfish","2022-09-06",3,"CH4",8.66908022716423
"1410","Catfish","2022-09-06",3,"CH4",5.11322528563829
"1411","Catfish","2022-09-06",3,"CH4",5.92604528153841
"1412","Catfish","2022-09-06",3,"CH4",4.48240549493471
"1413","Catfish","2022-09-06",3,"CH4",6.08789029852692
"1414","Catfish","2022-09-06",3,"CH4",5.56054784645591
"1415","Catfish","2022-09-06",3,"CH4",3.52721590247163
"1416","Catfish","2022-09-06",3,"CH4",6.99111957442593
"1417","Catfish","2022-09-06",3,"CH4",5.562615737405
"1418","Catfish","2022-09-06",3,"CH4",7.04636819176111
"1419","Catfish","2022-09-06",3,"CH4",6.57201349468682
"1420","Catfish","2022-09-06",3,"CH4",4.29127541758625
"1421","Catfish","2022-09-06",3,"CH4",4.06618077710601
"1422","Catfish","2022-09-06",3,"CH4",3.57204721116555
"1423","Catfish","2022-09-06",3,"CH4",7.90655657671033
"1424","Catfish","2022-09-06",3,"CH4",4.43562789589365
"1425","Catfish","2022-09-06",3,"CH4",5.3851393717666
"1426","Catfish","2022-09-06",4,"CH4",20.285213830325
"1427","Catfish","2022-09-06",4,"CH4",13.971848965203
"1428","Catfish","2022-09-06",4,"CH4",14.6996838141648
"1429","Catfish","2022-09-06",4,"CH4",41.3030761949894
"1430","Catfish","2022-09-06",4,"CH4",6.98077913006497
"1431","Catfish","2022-09-06",4,"CH4",25.3229810212461
"1432","Catfish","2022-09-06",4,"CH4",18.1331737691191
"1433","Catfish","2022-09-06",4,"CH4",11.3469856661195
"1434","Catfish","2022-09-06",4,"CH4",35.7952515212579
"1435","Catfish","2022-09-06",4,"CH4",20.6777870139809
"1436","Catfish","2022-09-06",4,"CH4",14.3999835408967
"1437","Catfish","2022-09-06",4,"CH4",21.1070772959671
"1438","Catfish","2022-09-06",4,"CH4",8.80381212313706
"1439","Catfish","2022-09-06",4,"CH4",14.8011030357644
"1440","Catfish","2022-09-06",4,"CH4",9.7408865563478
"1441","Catfish","2022-09-06",4,"CH4",25.7102256604134
"1442","Catfish","2022-09-06",4,"CH4",32.0333065763177
"1443","Catfish","2022-09-06",4,"CH4",14.5248622113046
"1444","Catfish","2022-09-06",4,"CH4",7.8561212463821
"1445","Catfish","2022-09-06",4,"CH4",19.7256978191239
"1446","Catfish","2022-09-06",4,"CH4",21.7725245053871
"1447","Catfish","2022-09-06",4,"CH4",14.6551369369911
"1448","Catfish","2022-09-06",4,"CH4",15.8322130074641
"1449","Catfish","2022-09-06",4,"CH4",13.8498621876916
"1450","Catfish","2022-09-06",4,"CH4",13.4293748351392
"1451","Catfish","2022-09-06",5,"CH4",5.30071320549123
"1452","Catfish","2022-09-06",5,"CH4",4.46485657127291
"1453","Catfish","2022-09-06",5,"CH4",5.19645370543353
"1454","Catfish","2022-09-06",5,"CH4",5.88471163312916
"1455","Catfish","2022-09-06",5,"CH4",4.26960072860779
"1456","Catfish","2022-09-06",5,"CH4",5.94695500979788
"1457","Catfish","2022-09-06",5,"CH4",5.88319636803033
"1458","Catfish","2022-09-06",5,"CH4",4.95281875410771
"1459","Catfish","2022-09-06",5,"CH4",3.76245833452735
"1460","Catfish","2022-09-06",5,"CH4",6.75107185460887
"1461","Catfish","2022-09-06",5,"CH4",5.89013980325253
"1462","Catfish","2022-09-06",5,"CH4",5.56995381873127
"1463","Catfish","2022-09-06",5,"CH4",5.45578964437563
"1464","Catfish","2022-09-06",5,"CH4",4.64617330072604
"1465","Catfish","2022-09-06",5,"CH4",4.09943269985292
"1466","Catfish","2022-09-06",5,"CH4",4.97289875464576
"1467","Catfish","2022-09-06",5,"CH4",4.95257774796162
"1468","Catfish","2022-09-06",5,"CH4",4.91439430044446
"1469","Catfish","2022-09-06",5,"CH4",5.18646016650738
"1470","Catfish","2022-09-06",5,"CH4",4.33026166853337
"1471","Catfish","2022-09-06",5,"CH4",5.18093034888697
"1472","Catfish","2022-09-06",5,"CH4",4.0056371688282
"1473","Catfish","2022-09-06",5,"CH4",3.39015335969953
"1474","Catfish","2022-09-06",5,"CH4",5.80811491755079
"1475","Catfish","2022-09-06",5,"CH4",6.63317112415869
"1476","Catfish","2022-09-06",6,"CH4",6.40719680085282
"1477","Catfish","2022-09-06",6,"CH4",4.57047639941851
"1478","Catfish","2022-09-06",6,"CH4",7.82109857810004
"1479","Catfish","2022-09-06",6,"CH4",6.54009844793789
"1480","Catfish","2022-09-06",6,"CH4",4.35499747964401
"1481","Catfish","2022-09-06",6,"CH4",7.74799186322645
"1482","Catfish","2022-09-06",6,"CH4",7.04374150236658
"1483","Catfish","2022-09-06",6,"CH4",5.19040660157923
"1484","Catfish","2022-09-06",6,"CH4",5.15053154677846
"1485","Catfish","2022-09-06",6,"CH4",4.17208334376187
"1486","Catfish","2022-09-06",6,"CH4",3.59833660685311
"1487","Catfish","2022-09-06",6,"CH4",6.7231441162702
