"change_diff_ch4","change_diff_co2","site","date","nl"
0.0119978076921032,3.28705664290408,"Deans",2022-08-16,10
0.0114024877616533,2.9897925300593,"Deans",2022-08-16,10
0.0111904413004824,3.03546872113,"Deans",2022-08-16,10
0.0121152707483496,3.28773807526795,"Deans",2022-08-16,10
0.0101568483498257,2.89788665431374,"Deans",2022-08-16,10
0.0127184119807535,3.18708199003947,"Deans",2022-08-16,10
0.0118670252908987,3.12574687996768,"Deans",2022-08-16,10
0.0130534001754885,3.35134582209859,"Deans",2022-08-16,10
0.0120320802309841,3.25371484543177,"Deans",2022-08-16,10
0.00968970489937114,2.88164636172732,"Deans",2022-08-16,10
0.0127070539627516,3.36811784444978,"Deans",2022-08-16,10
0.0122546027117701,3.20317258002679,"Deans",2022-08-16,10
0.0104199557617934,2.814332570874,"Deans",2022-08-16,10
0.0122581200621318,3.0707669858099,"Deans",2022-08-16,10
0.0122098541532741,3.24138045183338,"Deans",2022-08-16,10
0.0126009489245071,3.1864005576756,"Deans",2022-08-16,10
0.0102119449806093,2.94079131668306,"Deans",2022-08-16,10
0.0104199557617934,2.814332570874,"Deans",2022-08-16,10
0.0117495622346523,3.12506544760381,"Deans",2022-08-16,10
0.0121152707483496,3.28773807526795,"Deans",2022-08-16,10
0.0111670112873706,3.07893631861034,"Deans",2022-08-16,10
0.0116892513686087,3.13808127356608,"Deans",2022-08-16,10
0.0119374968260596,3.30007246886634,"Deans",2022-08-16,10
0.0118119286601151,3.08284221759837,"Deans",2022-08-16,10
0.0102119449806093,2.94079131668306,"Deans",2022-08-16,10
0.0122546027117701,3.20317258002679,"Deans",2022-08-16,10
0.0130534001754885,3.35134582209859,"Deans",2022-08-16,10
0.0113516367414934,2.9665272133688,"Deans",2022-08-16,10
0.0105547738429846,3.05642488854875,"Deans",2022-08-16,10
0.0114032160219153,3.141837469955,"Deans",2022-08-16,10
0.0105547738429846,3.05642488854875,"Deans",2022-08-16,10
0.0122581200621318,3.0707669858099,"Deans",2022-08-16,10
0.0116514614793662,3.30382866525527,"Deans",2022-08-16,10
0.0118670252908987,3.12574687996768,"Deans",2022-08-16,10
0.0112850247054069,2.98911109769543,"Deans",2022-08-16,10
0.0120320802309841,3.25371484543177,"Deans",2022-08-16,10
0.0116892513686087,3.13808127356608,"Deans",2022-08-16,10
0.0101568483498257,2.89788665431374,"Deans",2022-08-16,10
0.0101568483498257,2.89788665431374,"Deans",2022-08-16,10
0.0112247138393633,3.00212692365769,"Deans",2022-08-16,10
0.0108844932910388,2.95028692078239,"Deans",2022-08-16,10
0.0108809759406772,3.08269251499927,"Deans",2022-08-16,10
0.013170863231735,3.35202725446246,"Deans",2022-08-16,10
0.0113516367414934,2.9665272133688,"Deans",2022-08-16,10
0.013170863231735,3.35202725446246,"Deans",2022-08-16,10
0.0116944656038687,3.0821607852345,"Deans",2022-08-16,10
0.0115157829214455,3.16707169117783,"Deans",2022-08-16,10
0.00974740745136386,2.80483696677467,"Deans",2022-08-16,10
0.0118119286601151,3.08284221759837,"Deans",2022-08-16,10
0.0117460448842907,3.2574710418207,"Deans",2022-08-16,10
0.0108293966602552,2.90738225841307,"Deans",2022-08-16,10
0.0117358799808936,3.01162203085417,"Deans",2022-08-16,10
0.0127105713131132,3.23571225023289,"Deans",2022-08-16,10
0.0127105713131132,3.23571225023289,"Deans",2022-08-16,10
0.0112247138393633,3.00212692365769,"Deans",2022-08-16,10
0.0101568483498257,2.89788665431374,"Deans",2022-08-16,10
0.0104199557617934,2.814332570874,"Deans",2022-08-16,10
0.0117771069036853,3.1842009393743,"Deans",2022-08-16,11
0.0104341010964131,3.00484643311701,"Deans",2022-08-16,11
0.011045508651349,3.01347880048004,"Deans",2022-08-16,11
0.0115202723615655,3.06724694134889,"Deans",2022-08-16,11
0.0118319349637249,3.1723683703177,"Deans",2022-08-16,11
0.011045508651349,3.01347880048004,"Deans",2022-08-16,11
0.0117459500501573,3.21451166434913,"Deans",2022-08-16,11
0.0117459500501573,3.21451166434913,"Deans",2022-08-16,11
0.0104341010964131,3.00484643311701,"Deans",2022-08-16,11
0.0117771069036853,3.1842009393743,"Deans",2022-08-16,11
0.0115170747703277,3.18761566336423,"Deans",2022-08-16,11
0.0117771069036853,3.1842009393743,"Deans",2022-08-16,11
0.0118319349637249,3.1723683703177,"Deans",2022-08-16,11
0.0115202723615655,3.06724694134889,"Deans",2022-08-16,11
0.0117771069036853,3.1842009393743,"Deans",2022-08-16,11
0.0118319349637249,3.1723683703177,"Deans",2022-08-16,11
0.0118319349637249,3.1723683703177,"Deans",2022-08-16,11
0.0127055795805076,3.27295637270777,"Deans",2022-08-16,11
0.0115170747703277,3.18761566336423,"Deans",2022-08-16,11
0.0114701845153986,3.02824270283133,"Deans",2022-08-16,11
0.011045508651349,3.01347880048004,"Deans",2022-08-16,11
0.011045508651349,3.01347880048004,"Deans",2022-08-16,11
0.0118319349637249,3.1723683703177,"Deans",2022-08-16,11
0.011045508651349,3.01347880048004,"Deans",2022-08-16,11
0.011045508651349,3.01347880048004,"Deans",2022-08-16,11
0.0117459500501573,3.21451166434913,"Deans",2022-08-16,11
0.0104341010964131,3.00484643311701,"Deans",2022-08-16,11
0.0117771069036853,3.1842009393743,"Deans",2022-08-16,11
0.011045508651349,3.01347880048004,"Deans",2022-08-16,11
0.0117459500501573,3.21451166434913,"Deans",2022-08-16,11
0.0117771069036853,3.1842009393743,"Deans",2022-08-16,11
0.0119387195603126,3.17298785428485,"Deans",2022-08-16,11
0.0118319349637249,3.1723683703177,"Deans",2022-08-16,11
0.0118319349637249,3.1723683703177,"Deans",2022-08-16,11
0.011097965516797,2.94365207779581,"Deans",2022-08-16,11
0.0117459500501573,3.21451166434913,"Deans",2022-08-16,11
0.0115202723615655,3.06724694134889,"Deans",2022-08-16,11
0.0122942602614335,3.12300613232323,"Deans",2022-08-16,11
0.0118319349637249,3.1723683703177,"Deans",2022-08-16,11
0.0127055795805076,3.27295637270777,"Deans",2022-08-16,11
0.0104341010964131,3.00484643311701,"Deans",2022-08-16,11
0.0117459500501573,3.21451166434913,"Deans",2022-08-16,11
0.0117459500501573,3.21451166434913,"Deans",2022-08-16,11
0.0117459500501573,3.21451166434913,"Deans",2022-08-16,11
0.0115202723615655,3.06724694134889,"Deans",2022-08-16,11
0.0115170747703277,3.18761566336423,"Deans",2022-08-16,11
0.0118319349637249,3.1723683703177,"Deans",2022-08-16,11
0.0115202723615655,3.06724694134889,"Deans",2022-08-16,11
0.0115202723615655,3.06724694134889,"Deans",2022-08-16,11
0.0122942602614335,3.12300613232323,"Deans",2022-08-16,11
0.011097965516797,2.94365207779581,"Deans",2022-08-16,11
0.0117459500501573,3.21451166434913,"Deans",2022-08-16,11
0.011045508651349,3.01347880048004,"Deans",2022-08-16,11
0.0117459500501573,3.21451166434913,"Deans",2022-08-16,11
0.0118319349637249,3.1723683703177,"Deans",2022-08-16,11
0.0127055795805076,3.27295637270777,"Deans",2022-08-16,11
0.011045508651349,3.01347880048004,"Deans",2022-08-16,11
0.0122942602614335,3.12300613232323,"Deans",2022-08-16,11
0.0117771069036853,3.1842009393743,"Deans",2022-08-16,11
0.011045508651349,3.01347880048004,"Deans",2022-08-16,11
0.0118319349637249,3.1723683703177,"Deans",2022-08-16,11
0.011097965516797,2.94365207779581,"Deans",2022-08-16,11
0.0117459500501573,3.21451166434913,"Deans",2022-08-16,11
0.011097965516797,2.94365207779581,"Deans",2022-08-16,11
0.0127055795805076,3.27295637270777,"Deans",2022-08-16,11
0.0114701845153986,3.02824270283133,"Deans",2022-08-16,11
0.0117771069036853,3.1842009393743,"Deans",2022-08-16,11
0.0118319349637249,3.1723683703177,"Deans",2022-08-16,11
0.0127055795805076,3.27295637270777,"Deans",2022-08-16,11
0.0122942602614335,3.12300613232323,"Deans",2022-08-16,11
0.0117771069036853,3.1842009393743,"Deans",2022-08-16,11
0.011097965516797,2.94365207779581,"Deans",2022-08-16,11
0.0127055795805076,3.27295637270777,"Deans",2022-08-16,11
0.0117771069036853,3.1842009393743,"Deans",2022-08-16,11
0.0104341010964131,3.00484643311701,"Deans",2022-08-16,11
0.0119387195603126,3.17298785428485,"Deans",2022-08-16,11
0.0122942602614335,3.12300613232323,"Deans",2022-08-16,11
0.0127055795805076,3.27295637270777,"Deans",2022-08-16,11
0.011097965516797,2.94365207779581,"Deans",2022-08-16,11
0.0117771069036853,3.1842009393743,"Deans",2022-08-16,11
0.0115202723615655,3.06724694134889,"Deans",2022-08-16,11
0.0117459500501573,3.21451166434913,"Deans",2022-08-16,11
0.011097965516797,2.94365207779581,"Deans",2022-08-16,11
0.0115170747703277,3.18761566336423,"Deans",2022-08-16,11
0.0104341010964131,3.00484643311701,"Deans",2022-08-16,11
0.011045508651349,3.01347880048004,"Deans",2022-08-16,11
0.0104341010964131,3.00484643311701,"Deans",2022-08-16,11
0.0127055795805076,3.27295637270777,"Deans",2022-08-16,11
0.0117771069036853,3.1842009393743,"Deans",2022-08-16,11
0.0115170747703277,3.18761566336423,"Deans",2022-08-16,11
0.0117459500501573,3.21451166434913,"Deans",2022-08-16,11
0.0127055795805076,3.27295637270777,"Deans",2022-08-16,11
0.011045508651349,3.01347880048004,"Deans",2022-08-16,11
0.0119387195603126,3.17298785428485,"Deans",2022-08-16,11
0.0115202723615655,3.06724694134889,"Deans",2022-08-16,11
0.0118319349637249,3.1723683703177,"Deans",2022-08-16,11
0.011097965516797,2.94365207779581,"Deans",2022-08-16,11
0.0119387195603126,3.17298785428485,"Deans",2022-08-16,11
0.0117459500501573,3.21451166434913,"Deans",2022-08-16,11
0.0114701845153986,3.02824270283133,"Deans",2022-08-16,11
0.00720348597808961,1.45039058457256,"Deans",2022-08-30,1
0.0068305787598418,1.50243747531591,"Deans",2022-08-30,1
0.00506456271150343,1.06910809852251,"Deans",2022-08-30,1
0.00389507740658833,0.700818308101984,"Deans",2022-08-30,1
0.00506456271150343,1.06910809852251,"Deans",2022-08-30,1
0.00413590804928137,1.06944226576637,"Deans",2022-08-30,1
0.00816612527524064,0.906989856414962,"Deans",2022-08-30,1
0.00506456271150343,1.06910809852251,"Deans",2022-08-30,1
0.00389507740658833,0.700818308101984,"Deans",2022-08-30,1
0.00606202385551856,1.27614325813704,"Deans",2022-08-30,1
0.00422196023098108,1.24020087926401,"Deans",2022-08-30,1
0.00413590804928137,1.06944226576637,"Deans",2022-08-30,1
0.0068305787598418,1.50243747531591,"Deans",2022-08-30,1
0.00422196023098108,1.24020087926401,"Deans",2022-08-30,1
0.00606202385551856,1.27614325813704,"Deans",2022-08-30,1
0.00720348597808961,1.45039058457256,"Deans",2022-08-30,1
0.00897427063694061,1.20202760496424,"Deans",2022-08-30,1
0.0068305787598418,1.50243747531591,"Deans",2022-08-30,1
0.00635987426413448,1.21161870512843,"Deans",2022-08-30,1
0.00389507740658833,0.700818308101984,"Deans",2022-08-30,1
0.0068305787598418,1.50243747531591,"Deans",2022-08-30,1
0.00506456271150343,1.06910809852251,"Deans",2022-08-30,1
0.00816612527524064,0.906989856414962,"Deans",2022-08-30,1
0.0068305787598418,1.50243747531591,"Deans",2022-08-30,1
0.00506456271150343,1.06910809852251,"Deans",2022-08-30,1
0.00635987426413448,1.21161870512843,"Deans",2022-08-30,1
0.00720348597808961,1.45039058457256,"Deans",2022-08-30,1
0.00506456271150343,1.06910809852251,"Deans",2022-08-30,1
0.00506456271150343,1.06910809852251,"Deans",2022-08-30,1
0.00897427063694061,1.20202760496424,"Deans",2022-08-30,1
0.00897427063694061,1.20202760496424,"Deans",2022-08-30,1
0.00897427063694061,1.20202760496424,"Deans",2022-08-30,1
0.00389507740658833,0.700818308101984,"Deans",2022-08-30,1
0.0068305787598418,1.50243747531591,"Deans",2022-08-30,1
0.00413590804928137,1.06944226576637,"Deans",2022-08-30,1
0.0068305787598418,1.50243747531591,"Deans",2022-08-30,1
0.0068305787598418,1.50243747531591,"Deans",2022-08-30,1
0.00816612527524064,0.906989856414962,"Deans",2022-08-30,1
0.00389507740658833,0.700818308101984,"Deans",2022-08-30,1
0.00876902893981531,1.49899680806383,"Deans",2022-08-30,1
0.00422196023098108,1.24020087926401,"Deans",2022-08-30,1
0.00422196023098108,1.24020087926401,"Deans",2022-08-30,1
0.0068305787598418,1.50243747531591,"Deans",2022-08-30,1
0.00897427063694061,1.20202760496424,"Deans",2022-08-30,1
0.00506456271150343,1.06910809852251,"Deans",2022-08-30,1
0.00635987426413448,1.21161870512843,"Deans",2022-08-30,1
0.00876902893981531,1.49899680806383,"Deans",2022-08-30,1
0.00720348597808961,1.45039058457256,"Deans",2022-08-30,1
0.00389507740658833,0.700818308101984,"Deans",2022-08-30,1
0.00506456271150343,1.06910809852251,"Deans",2022-08-30,1
0.00422196023098108,1.24020087926401,"Deans",2022-08-30,1
0.00606202385551856,1.27614325813704,"Deans",2022-08-30,1
0.00422196023098108,1.24020087926401,"Deans",2022-08-30,1
0.00897427063694061,1.20202760496424,"Deans",2022-08-30,1
0.00606202385551856,1.27614325813704,"Deans",2022-08-30,1
0.00557339695260025,1.01651940013285,"Deans",2022-08-30,1
0.00876902893981531,1.49899680806383,"Deans",2022-08-30,1
0.00389507740658833,0.700818308101984,"Deans",2022-08-30,1
0.00816612527524064,0.906989856414962,"Deans",2022-08-30,1
0.00635987426413448,1.21161870512843,"Deans",2022-08-30,1
0.00557339695260025,1.01651940013285,"Deans",2022-08-30,1
0.00635987426413448,1.21161870512843,"Deans",2022-08-30,1
0.00422196023098108,1.24020087926401,"Deans",2022-08-30,1
0.00606202385551856,1.27614325813704,"Deans",2022-08-30,1
0.00720348597808961,1.45039058457256,"Deans",2022-08-30,1
0.00876902893981531,1.49899680806383,"Deans",2022-08-30,1
0.00557339695260025,1.01651940013285,"Deans",2022-08-30,1
0.00413590804928137,1.06944226576637,"Deans",2022-08-30,1
0.00606202385551856,1.27614325813704,"Deans",2022-08-30,1
0.0068305787598418,1.50243747531591,"Deans",2022-08-30,1
0.00816612527524064,0.906989856414962,"Deans",2022-08-30,1
0.00606202385551856,1.27614325813704,"Deans",2022-08-30,1
0.00422196023098108,1.24020087926401,"Deans",2022-08-30,1
0.0068305787598418,1.50243747531591,"Deans",2022-08-30,1
0.00413590804928137,1.06944226576637,"Deans",2022-08-30,1
0.00506456271150343,1.06910809852251,"Deans",2022-08-30,1
0.00606202385551856,1.27614325813704,"Deans",2022-08-30,1
0.00897427063694061,1.20202760496424,"Deans",2022-08-30,1
0.00422196023098108,1.24020087926401,"Deans",2022-08-30,1
0.00606202385551856,1.27614325813704,"Deans",2022-08-30,1
0.00422196023098108,1.24020087926401,"Deans",2022-08-30,1
0.00422196023098108,1.24020087926401,"Deans",2022-08-30,1
0.00557339695260025,1.01651940013285,"Deans",2022-08-30,1
0.00413590804928137,1.06944226576637,"Deans",2022-08-30,1
0.00606202385551856,1.27614325813704,"Deans",2022-08-30,1
0.00606202385551856,1.27614325813704,"Deans",2022-08-30,1
0.00422196023098108,1.24020087926401,"Deans",2022-08-30,1
0.00606202385551856,1.27614325813704,"Deans",2022-08-30,1
0.00720348597808961,1.45039058457256,"Deans",2022-08-30,1
0.0068305787598418,1.50243747531591,"Deans",2022-08-30,1
0.00606202385551856,1.27614325813704,"Deans",2022-08-30,1
0.00897427063694061,1.20202760496424,"Deans",2022-08-30,1
0.00606202385551856,1.27614325813704,"Deans",2022-08-30,1
0.0068305787598418,1.50243747531591,"Deans",2022-08-30,1
0.00389507740658833,0.700818308101984,"Deans",2022-08-30,1
0.00816612527524064,0.906989856414962,"Deans",2022-08-30,1
0.00413590804928137,1.06944226576637,"Deans",2022-08-30,1
0.00897427063694061,1.20202760496424,"Deans",2022-08-30,1
0.00897427063694061,1.20202760496424,"Deans",2022-08-30,1
0.00389507740658833,0.700818308101984,"Deans",2022-08-30,1
0.00726299976968756,1.0593042807717,"Deans",2022-08-30,2
0.00621094905982652,1.24388098163273,"Deans",2022-08-30,2
0.00417893414013122,1.15482157251519,"Deans",2022-08-30,2
0.00766707245053755,1.20682315504633,"Deans",2022-08-30,2
0.00644630130768018,1.38929036672647,"Deans",2022-08-30,2
0.00529091724755778,1.22590979219622,"Deans",2022-08-30,2
0.00846757710752798,1.20299333223939,"Deans",2022-08-30,2
0.00447982005904588,0.884963203312247,"Deans",2022-08-30,2
0.00661534399337203,0.988048977468736,"Deans",2022-08-30,2
0.00556329328351099,1.17262567832977,"Deans",2022-08-30,2
0.00464326147124225,1.15465448889326,"Deans",2022-08-30,2
0.00571272310453534,1.34529573191829,"Deans",2022-08-30,2
0.00717121294620778,1.25775810409834,"Deans",2022-08-30,2
0.00633205317320182,1.09990755808291,"Deans",2022-08-30,2
0.0064954945853982,1.36959884366392,"Deans",2022-08-30,2
0.00417893414013122,1.15482157251519,"Deans",2022-08-30,2
0.00620198785622102,1.25947843772438,"Deans",2022-08-30,2
0.00638844146534493,1.23345499235271,"Deans",2022-08-30,2
0.00524789115670793,1.1405304854474,"Deans",2022-08-30,2
0.00552626949541144,1.37131917728996,"Deans",2022-08-30,2
0.00621094905982652,1.24388098163273,"Deans",2022-08-30,2
0.00531897983205184,1.04281374932768,"Deans",2022-08-30,2
0.0058177104040594,1.14633132913494,"Deans",2022-08-30,2
0.00512747583536141,0.956218506615207,"Deans",2022-08-30,2
0.00524789115670793,1.1405304854474,"Deans",2022-08-30,2
0.00768480562666512,1.17869022049376,"Deans",2022-08-30,2
0.00566969701368549,1.25991642516947,"Deans",2022-08-30,2
0.00548324340456158,1.28593987054114,"Deans",2022-08-30,2
0.00594757073567261,1.28577278691921,"Deans",2022-08-30,2
0.00779980384982856,1.50071714168987,"Deans",2022-08-30,2
0.0058177104040594,1.14633132913494,"Deans",2022-08-30,2
0.00633205317320182,1.09990755808291,"Deans",2022-08-30,2
0.00619404275311086,1.07359536783949,"Deans",2022-08-30,2
0.00524789115670793,1.1405304854474,"Deans",2022-08-30,2
0.00554928169233897,1.07560444633727,"Deans",2022-08-30,2
0.0075644516019749,1.35530775659613,"Deans",2022-08-30,2
0.00768480562666512,1.17869022049376,"Deans",2022-08-30,2
0.00633205317320182,1.09990755808291,"Deans",2022-08-30,2
0.00603060134091448,0.803904082258473,"Deans",2022-08-30,2
0.00726299976968756,1.0593042807717,"Deans",2022-08-30,2
0.00552626949541144,1.37131917728996,"Deans",2022-08-30,2
0.00401549272793485,0.885130286934178,"Deans",2022-08-30,2
0.00536282808321507,1.10162789170894,"Deans",2022-08-30,2
0.00727383379477043,1.10927350254854,"Deans",2022-08-30,2
0.0070170323689657,1.47641402994423,"Deans",2022-08-30,2
0.00686976111392044,0.961754628273907,"Deans",2022-08-30,2
0.00678168012111205,1.33100464485049,"Deans",2022-08-30,2
0.00603060134091448,0.803904082258473,"Deans",2022-08-30,2
0.00485465250094081,1.04298083294961,"Deans",2022-08-30,2
0.00485465250094081,1.04298083294961,"Deans",2022-08-30,2
0.00741552639766693,1.38757003310043,"Deans",2022-08-30,2
0.0058177104040594,1.14633132913494,"Deans",2022-08-30,2
0.00571221848781895,1.14036340182547,"Deans",2022-08-30,2
0.00655508934311099,1.1357349353653,"Deans",2022-08-30,2
0.00556329328351099,1.17262567832977,"Deans",2022-08-30,2
0.00556329328351099,1.17262567832977,"Deans",2022-08-30,2
0.00401549272793485,0.885130286934178,"Deans",2022-08-30,2
0.0079024246983912,1.35223254014007,"Deans",2022-08-30,2
0.00401549272793485,0.885130286934178,"Deans",2022-08-30,2
0.00726299976968756,1.0593042807717,"Deans",2022-08-30,2
0.0064954945853982,1.36959884366392,"Deans",2022-08-30,2
0.00686976111392044,0.961754628273907,"Deans",2022-08-30,2
0.00644630130768018,1.38929036672647,"Deans",2022-08-30,2
0.00489767859179066,1.12836013969843,"Deans",2022-08-30,2
0.00749835201754122,1.20471366586543,"Deans",2022-08-30,2
0.00531897983205184,1.04281374932768,"Deans",2022-08-30,2
0.00447982005904588,0.884963203312247,"Deans",2022-08-30,2
0.00620198785622102,1.25947843772438,"Deans",2022-08-30,2
0.00613402434479652,1.25974934154753,"Deans",2022-08-30,2
0.00603060134091448,0.803904082258473,"Deans",2022-08-30,2
0.00678168012111205,1.33100464485049,"Deans",2022-08-30,2
0.00887164978837796,1.35051220651403,"Deans",2022-08-30,2
0.00603060134091448,0.803904082258473,"Deans",2022-08-30,2
0.00645246849454834,1.2842195369151,"Deans",2022-08-30,2
0.0071140745653796,1.091566557276,"Deans",2022-08-30,2
0.00655508934311099,1.1357349353653,"Deans",2022-08-30,2
0.00566969701368549,1.25991642516947,"Deans",2022-08-30,2
0.00417893414013122,1.15482157251519,"Deans",2022-08-30,2
0.00857019795609062,1.0545087306896,"Deans",2022-08-30,2
0.00645246849454834,1.2842195369151,"Deans",2022-08-30,2
0.00594757073567261,1.28577278691921,"Deans",2022-08-30,2
0.00655508934311099,1.1357349353653,"Deans",2022-08-30,2
0.00509896595239996,1.17279276195171,"Deans",2022-08-30,2
0.00514199204324982,1.25817206870053,"Deans",2022-08-30,2
0.00447982005904588,0.884963203312247,"Deans",2022-08-30,2
0.00643467402176447,0.951422956533111,"Deans",2022-08-30,2
0.00766707245053755,1.20682315504633,"Deans",2022-08-30,2
0.00659811543396084,1.22111424211412,"Deans",2022-08-30,2
0.00447982005904588,0.884963203312247,"Deans",2022-08-30,2
0.00512747583536141,0.956218506615207,"Deans",2022-08-30,2
0.00552626949541144,1.37131917728996,"Deans",2022-08-30,2
0.00751814724622958,1.23908543155064,"Deans",2022-08-30,2
0.00638844146534493,1.23345499235271,"Deans",2022-08-30,2
0.00548324340456158,1.28593987054114,"Deans",2022-08-30,2
0.00524789115670793,1.1405304854474,"Deans",2022-08-30,2
0.00798625745895246,1.47469369631819,"Deans",2022-08-30,2
0.006151016662261,0.988216061090667,"Deans",2022-08-30,2
0.00741552639766693,1.38757003310043,"Deans",2022-08-30,2
0.00741552639766693,1.38757003310043,"Deans",2022-08-30,2
0.00661534399337203,0.988048977468736,"Deans",2022-08-30,2
0.0060850052451599,1.26105475965561,"Deans",2022-08-30,3
0.00551329458724114,1.19613304707171,"Deans",2022-08-30,3
0.00656664226779025,1.13509446279404,"Deans",2022-08-30,3
0.00635100434210498,1.33844698182163,"Deans",2022-08-30,3
0.00653741010034809,1.09588503453987,"Deans",2022-08-30,3
0.0050781571446531,1.07355038614697,"Deans",2022-08-30,3
0.0063104572996825,1.05966305706775,"Deans",2022-08-30,3
0.00511618226600102,1.19515074530785,"Deans",2022-08-30,3
0.00863647495066552,1.20267142314768,"Deans",2022-08-30,3
0.00831559518494851,1.38380499920021,"Deans",2022-08-30,3
0.00620930765124251,1.2437057960745,"Deans",2022-08-30,3
0.00750285038921873,1.14083535487055,"Deans",2022-08-30,3
0.00766944512495734,1.38495188828423,"Deans",2022-08-30,3
0.00660718931021273,1.41387838754791,"Deans",2022-08-30,3
0.00518678167497309,1.1167230231391,"Deans",2022-08-30,3
0.00582882027705215,1.18562335392933,"Deans",2022-08-30,3
0.00637891906494145,1.22617622994461,"Deans",2022-08-30,3
0.00527611620777435,0.976318804454422,"Deans",2022-08-30,3
0.00804621339771519,1.28545908301712,"Deans",2022-08-30,3
0.00580047262762984,1.26532536949199,"Deans",2022-08-30,3
0.00605824713257513,1.11352598975104,"Deans",2022-08-30,3
0.00670280765572876,1.33960988613425,"Deans",2022-08-30,3
0.00696918061789178,1.14338857007517,"Deans",2022-08-30,3
0.00705237148201234,1.21539584791427,"Deans",2022-08-30,3
0.00580413775165245,1.31808568656945,"Deans",2022-08-30,3
0.00637891906494145,1.22617622994461,"Deans",2022-08-30,3
0.0062796355954028,1.24768441428082,"Deans",2022-08-30,3
0.0060850052451599,1.26105475965561,"Deans",2022-08-30,3
0.00708077310884455,1.24050876268644,"Deans",2022-08-30,3
0.00732175326924567,1.31374176409736,"Deans",2022-08-30,3
0.00766572602352484,1.22737664087194,"Deans",2022-08-30,3
0.00663187183561243,1.28141605490779,"Deans",2022-08-30,3
0.0060850052451599,1.26105475965561,"Deans",2022-08-30,3
0.00635100434210498,1.33844698182163,"Deans",2022-08-30,3
0.00685670032922756,1.14198224395457,"Deans",2022-08-30,3
0.00495330663169492,1.10860945930646,"Deans",2022-08-30,3
0.00731982732126387,1.40435099616939,"Deans",2022-08-30,3
0.00542772097093668,0.949336347926986,"Deans",2022-08-30,3
0.00535639308867203,1.09919345700922,"Deans",2022-08-30,3
0.00711885943307231,1.20701534561977,"Deans",2022-08-30,3
0.00668708891552862,1.15951181008446,"Deans",2022-08-30,3
0.0050781571446531,1.07355038614697,"Deans",2022-08-30,3
0.00708077310884455,1.24050876268644,"Deans",2022-08-30,3
0.00804621339771519,1.28545908301712,"Deans",2022-08-30,3
0.00776500949306348,1.20586845653574,"Deans",2022-08-30,3
0.00605665759573759,1.34075677521828,"Deans",2022-08-30,3
0.00456347819672322,0.985846195832949,"Deans",2022-08-30,3
0.00711885943307231,1.20701534561977,"Deans",2022-08-30,3
0.00570485428211381,1.33959387090565,"Deans",2022-08-30,3
0.00614035898198782,0.939808956548459,"Deans",2022-08-30,3
0.00637891906494145,1.22617622994461,"Deans",2022-08-30,3
0.00518711808611735,1.25334457653431,"Deans",2022-08-30,3
0.00667560320925449,1.31488865318138,"Deans",2022-08-30,3
0.00566841869760343,0.990762726277531,"Deans",2022-08-30,3
0.00819129277886591,1.40115396278132,"Deans",2022-08-30,3
0.0075712642882605,1.04184562050402,"Deans",2022-08-30,3
0.0050781571446531,1.07355038614697,"Deans",2022-08-30,3
0.00660718931021273,1.41387838754791,"Deans",2022-08-30,3
0.00698100273531016,1.12463328037346,"Deans",2022-08-30,3
0.00469766977046275,1.0154679440018,"Deans",2022-08-30,3
0.00686989714835314,1.16489675441138,"Deans",2022-08-30,3
0.00625654260684064,1.1529159614537,"Deans",2022-08-30,3
0.00597797025167745,0.990651337196244,"Deans",2022-08-30,3
0.00783342339210524,1.10687872216921,"Deans",2022-08-30,3
0.00611002418170386,1.2652139804107,"Deans",2022-08-30,3
0.00611002418170386,1.2652139804107,"Deans",2022-08-30,3
0.00643090394742087,1.08408040435817,"Deans",2022-08-30,3
0.00634132687017938,1.13714460709808,"Deans",2022-08-30,3
0.00642156288663953,1.01939958302984,"Deans",2022-08-30,3
0.0050781571446531,1.07355038614697,"Deans",2022-08-30,3
0.00792191099163258,1.30280804659823,"Deans",2022-08-30,3
0.00664691914868793,1.25796911534884,"Deans",2022-08-30,3
0.00581754940590838,1.07209961140049,"Deans",2022-08-30,3
0.00608534165630416,1.39767631305083,"Deans",2022-08-30,3
0.00569710275817,1.04768226411008,"Deans",2022-08-30,3
0.00643090394742087,1.08408040435817,"Deans",2022-08-30,3
0.00439386678302428,1.00337576196284,"Deans",2022-08-30,3
0.00597638071483991,1.21788212266348,"Deans",2022-08-30,3
0.00724316183915491,1.18966638203865,"Deans",2022-08-30,3
0.00686989714835314,1.16489675441138,"Deans",2022-08-30,3
0.0049538547385705,1.09089934972809,"Deans",2022-08-30,3
0.00640974076922114,1.03815487273155,"Deans",2022-08-30,3
0.00605824713257513,1.11352598975104,"Deans",2022-08-30,3
0.00733323897551979,1.15836492100043,"Deans",2022-08-30,3
0.00408431522895026,1.00348715104412,"Deans",2022-08-30,3
0.00708077310884455,1.24050876268644,"Deans",2022-08-30,3
0.0063775373614546,1.15962319916575,"Deans",2022-08-30,3
0.00572019574673216,1.14245071693719,"Deans",2022-08-30,3
0.0067999056153371,1.29753968960027,"Deans",2022-08-30,3
0.0072930692086791,1.25682222626481,"Deans",2022-08-30,3
0.00525710961913339,1.12070164134542,"Deans",2022-08-30,3
0.00539903691037011,0.89241681009444,"Deans",2022-08-30,3
0.00670280765572876,1.33960988613425,"Deans",2022-08-30,3
0.00570485428211381,1.33959387090565,"Deans",2022-08-30,3
