"change_diff_ch4","change_diff_co2","site","date","np"
0.00586975487702433,1.12004117005283,"Deans",2022-08-30,4
0.00694653424064846,1.50300107906549,"Deans",2022-08-30,4
0.00587269319106393,1.25247525604681,"Deans",2022-08-30,4
0.00698538115801726,1.23121883984718,"Deans",2022-08-30,4
0.00531739274243657,0.964049740534196,"Deans",2022-08-30,4
0.00747110620395687,1.25340899141687,"Deans",2022-08-30,4
0.0064185807865344,1.38713545450522,"Deans",2022-08-30,4
0.00533626075082421,0.917374604723035,"Deans",2022-08-30,4
0.00531739274243657,0.964049740534196,"Deans",2022-08-30,4
0.00565205295880535,1.19117059433312,"Deans",2022-08-30,4
0.0054425993791359,1.05737542160363,"Deans",2022-08-30,4
0.0075951018792134,1.34999803679458,"Deans",2022-08-30,4
0.00650237691791735,1.22064083232158,"Deans",2022-08-30,4
0.00533626075082421,0.917374604723035,"Deans",2022-08-30,4
0.0064185807865344,1.38713545450522,"Deans",2022-08-30,4
0.00737333698594816,1.30995768422028,"Deans",2022-08-30,4
0.00729429327094349,1.16310981590714,"Deans",2022-08-30,4
0.00616802240066992,0.932711728371541,"Deans",2022-08-30,4
0.0052864529459868,0.905675311974146,"Deans",2022-08-30,4
0.00504671080982923,0.864254957516315,"Deans",2022-08-30,4
0.00618510650839892,1.24230528243769,"Deans",2022-08-30,4
0.00600811541692177,1.06459403393914,"Deans",2022-08-30,4
0.00618510650839892,1.24230528243769,"Deans",2022-08-30,4
0.00738974076771408,1.72674122114189,"Deans",2022-08-30,4
0.00606305558481213,0.943672592558612,"Deans",2022-08-30,4
0.0066146867261417,0.97381521097989,"Deans",2022-08-30,4
0.00676972939511114,1.38071301593131,"Deans",2022-08-30,4
0.00697807440339315,1.24843553638806,"Deans",2022-08-30,4
0.00616802240066992,0.932711728371541,"Deans",2022-08-30,4
0.0066445380043528,1.44217227218085,"Deans",2022-08-30,4
0.00698538115801726,1.23121883984718,"Deans",2022-08-30,4
0.00600811541692177,1.06459403393914,"Deans",2022-08-30,4
0.00698538115801726,1.23121883984718,"Deans",2022-08-30,4
0.00648484639032856,1.08763592769028,"Deans",2022-08-30,4
0.00697807440339315,1.24843553638806,"Deans",2022-08-30,4
0.00570759469868417,1.10266550525775,"Deans",2022-08-30,4
0.0057901099735026,1.19592720064105,"Deans",2022-08-30,4
0.00703980058690781,1.50369442001307,"Deans",2022-08-30,4
0.00518887347343873,0.867613781015376,"Deans",2022-08-30,4
0.00570759469868417,1.10266550525775,"Deans",2022-08-30,4
0.0060610518834667,1.14115171466383,"Deans",2022-08-30,4
0.00557307913400169,0.799255965009573,"Deans",2022-08-30,4
0.0069645333893655,1.19111701318963,"Deans",2022-08-30,4
0.00511490848916386,0.965681204831597,"Deans",2022-08-30,4
0.00600423321649082,1.38681105138086,"Deans",2022-08-30,4
0.00609357332133468,1.10180016129093,"Deans",2022-08-30,4
0.00546878427533619,1.35198780132404,"Deans",2022-08-30,4
0.00663346997301626,1.16198822891302,"Deans",2022-08-30,4
0.0063508332524182,1.00117796440355,"Deans",2022-08-30,4
0.00647753963570445,1.10485262423115,"Deans",2022-08-30,4
0.0054425993791359,1.05737542160363,"Deans",2022-08-30,4
0.00577138718999487,0.851043810490132,"Deans",2022-08-30,4
0.00557069695476827,1.19164644916217,"Deans",2022-08-30,4
0.00676972939511114,1.38071301593131,"Deans",2022-08-30,4
0.00703980058690781,1.50369442001307,"Deans",2022-08-30,4
0.00633108040297673,0.958745037003336,"Deans",2022-08-30,4
0.00610512648732402,0.894196465046322,"Deans",2022-08-30,4
0.00598687242526701,1.15457176140074,"Deans",2022-08-30,4
0.00568505903734433,0.976399869048511,"Deans",2022-08-30,4
0.00547449229446932,1.0585190222206,"Deans",2022-08-30,4
0.00533626075082421,0.917374604723035,"Deans",2022-08-30,4
0.00641623724834053,1.29512743397491,"Deans",2022-08-30,4
0.0064518153506753,1.46805359760809,"Deans",2022-08-30,4
0.00626119457937108,0.888229629023488,"Deans",2022-08-30,4
0.00593354861433689,1.16721407721477,"Deans",2022-08-30,4
0.00513876533982915,0.917961193973986,"Deans",2022-08-30,4
0.00576024327519679,0.954263493776388,"Deans",2022-08-30,4
0.00613377286520827,1.36488382885227,"Deans",2022-08-30,4
0.00609184016213957,1.2416119414901,"Deans",2022-08-30,4
0.00703980058690781,1.50369442001307,"Deans",2022-08-30,4
0.0062870407611075,1.25279965917117,"Deans",2022-08-30,4
0.00550758064923306,0.921011121782239,"Deans",2022-08-30,4
0.0069645333893655,1.19111701318963,"Deans",2022-08-30,4
0.00657662890200894,1.06254114398158,"Deans",2022-08-30,4
0.0062870407611075,1.25279965917117,"Deans",2022-08-30,4
0.00533626075082421,0.917374604723035,"Deans",2022-08-30,4
0.00609354576594654,1.04871980938871,"Deans",2022-08-30,4
0.00552578394248771,0.759841371443228,"Deans",2022-08-30,4
0.00556032178769931,1.16642835320688,"Deans",2022-08-30,4
0.00598687242526701,1.15457176140074,"Deans",2022-08-30,4
0.00600811541692177,1.06459403393914,"Deans",2022-08-30,4
0.00694653424064846,1.50300107906549,"Deans",2022-08-30,4
0.00657662890200894,1.06254114398158,"Deans",2022-08-30,4
0.00577648853076497,1.11934782910524,"Deans",2022-08-30,4
0.00643490992864949,1.4173118488637,"Deans",2022-08-30,4
0.00538701246799768,0.812170817480252,"Deans",2022-08-30,4
0.00666107004153342,1.28524405253974,"Deans",2022-08-30,4
0.00549553584568084,1.13393310232832,"Deans",2022-08-30,4
0.00533606542274553,1.08623415542299,"Deans",2022-08-30,4
0.00661336083633659,1.41209254534226,"Deans",2022-08-30,4
0.00561073166006919,0.936193407517551,"Deans",2022-08-30,4
0.00597111797730686,1.145676401282,"Deans",2022-08-30,4
0.0070945671115247,1.20641512463767,"Deans",2022-08-30,4
0.00697807440339315,1.24843553638806,"Deans",2022-08-30,4
0.00593354861433689,1.16721407721477,"Deans",2022-08-30,4
0.0075951018792134,1.34999803679458,"Deans",2022-08-30,4
0.00703980058690781,1.50369442001307,"Deans",2022-08-30,4
0.00738974076771408,1.72674122114189,"Deans",2022-08-30,4
0.00636859959283305,1.24328536783983,"Deans",2022-08-30,5
0.00597862792665221,0.982909424966649,"Deans",2022-08-30,5
0.00733732887887256,1.27605352693512,"Deans",2022-08-30,5
0.0061481620952531,1.0071401760743,"Deans",2022-08-30,5
0.00598153446273428,1.23084745198288,"Deans",2022-08-30,5
0.00539918186422888,0.832775271053233,"Deans",2022-08-30,5
0.00558627188017927,1.16932530415065,"Deans",2022-08-30,5
0.00654705050052015,1.23806606431839,"Deans",2022-08-30,5
0.0063515078742937,1.13745592397329,"Deans",2022-08-30,5
0.00624460391757651,1.14669632246213,"Deans",2022-08-30,5
0.00560499537030212,1.18385358520368,"Deans",2022-08-30,5
0.00558627188017927,1.16932530415065,"Deans",2022-08-30,5
0.00733732887887256,1.27605352693512,"Deans",2022-08-30,5
0.00595979599625038,1.12444469680917,"Deans",2022-08-30,5
0.00634992691252409,1.12110095295104,"Deans",2022-08-30,5
0.00612397299687137,1.05655238099402,"Deans",2022-08-30,5
0.0067292184162862,1.40405089239714,"Deans",2022-08-30,5
0.00558627188017927,1.16932530415065,"Deans",2022-08-30,5
0.00711556398560733,1.23601317436082,"Deans",2022-08-30,5
0.00634992691252409,1.12110095295104,"Deans",2022-08-30,5
0.00613790302150884,1.19946792257193,"Deans",2022-08-30,5
0.00558627188017927,1.16932530415065,"Deans",2022-08-30,5
0.00575034241658093,0.990649524079683,"Deans",2022-08-30,5
0.00578441087473822,1.11388234061553,"Deans",2022-08-30,5
0.00612397299687137,1.05655238099402,"Deans",2022-08-30,5
0.00723955966086386,1.33260221973853,"Deans",2022-08-30,5
0.00654960759663731,1.19303456848078,"Deans",2022-08-30,5
0.00599115211487996,1.1819729032269,"Deans",2022-08-30,5
0.00575034241658093,0.990649524079683,"Deans",2022-08-30,5
0.00580327888312587,1.06720720480437,"Deans",2022-08-30,5
0.0063515078742937,1.13745592397329,"Deans",2022-08-30,5
0.00558627188017927,1.16932530415065,"Deans",2022-08-30,5
0.00585126719972755,1.21461538780477,"Deans",2022-08-30,5
0.0064809094010574,0.996459746498135,"Deans",2022-08-30,5
0.00598153446273428,1.23084745198288,"Deans",2022-08-30,5
0.00632454084228284,1.02783927590908,"Deans",2022-08-30,5
0.00587214297704011,0.987717483936794,"Deans",2022-08-30,5
0.00556718689269071,1.23052304885852,"Deans",2022-08-30,5
0.00603424507558562,0.955356263889786,"Deans",2022-08-30,5
0.00637411601090581,1.07168874803132,"Deans",2022-08-30,5
0.00598153446273428,1.23084745198288,"Deans",2022-08-30,5
0.00586958588092295,1.0327489797744,"Deans",2022-08-30,5
0.00649969264793196,1.18463276443127,"Deans",2022-08-30,5
0.0061481620952531,1.0071401760743,"Deans",2022-08-30,5
0.00637411601090581,1.07168874803132,"Deans",2022-08-30,5
0.0056251357798816,0.897323843010247,"Deans",2022-08-30,5
0.00603424507558562,0.955356263889786,"Deans",2022-08-30,5
0.00549079771939235,0.846657275599581,"Deans",2022-08-30,5
0.00542806551839362,1.12211941281659,"Deans",2022-08-30,5
0.00571537900692502,0.89106007750741,"Deans",2022-08-30,5
0.00615178791796514,1.17654391648616,"Deans",2022-08-30,5
0.00672760815767643,1.15727432998772,"Deans",2022-08-30,5
0.00733732887887256,1.27605352693512,"Deans",2022-08-30,5
0.00624652978228256,1.276137535637,"Deans",2022-08-30,5
0.00588606030194736,0.908179423431805,"Deans",2022-08-30,5
0.00623260323477757,1.22984308463247,"Deans",2022-08-30,5
0.0061532634360232,1.27544419468941,"Deans",2022-08-30,5
0.00723955966086386,1.33260221973853,"Deans",2022-08-30,5
0.00633395583373119,1.34252874456491,"Deans",2022-08-30,5
0.00580308355504718,1.23606675550432,"Deans",2022-08-30,5
0.00542806551839362,1.12211941281659,"Deans",2022-08-30,5
0.00558627188017927,1.16932530415065,"Deans",2022-08-30,5
0.00596172186095643,1.25388590998405,"Deans",2022-08-30,5
0.0064428002363503,1.13502270433477,"Deans",2022-08-30,5
0.00637411601090581,1.07168874803132,"Deans",2022-08-30,5
0.00578441087473822,1.11388234061553,"Deans",2022-08-30,5
0.005606727289684,0.9204009349549,"Deans",2022-08-30,5
0.00624624189225023,1.05117784343095,"Deans",2022-08-30,5
0.00615178791796514,1.17654391648616,"Deans",2022-08-30,5
0.00580308355504718,1.23606675550432,"Deans",2022-08-30,5
0.00554793820345751,0.989841995324615,"Deans",2022-08-30,5
0.00631032227359325,1.02451584086938,"Deans",2022-08-30,5
0.00576136392907667,1.15247405579273,"Deans",2022-08-30,5
0.006202884291606,1.06310362275054,"Deans",2022-08-30,5
0.00582225936787766,1.0142889543776,"Deans",2022-08-30,5
0.00636859959283305,1.24328536783983,"Deans",2022-08-30,5
0.00637411601090581,1.07168874803132,"Deans",2022-08-30,5
0.00624652978228256,1.276137535637,"Deans",2022-08-30,5
0.00569306083794189,1.16740949647071,"Deans",2022-08-30,5
0.00733732887887256,1.27605352693512,"Deans",2022-08-30,5
0.00647958351125229,1.4347370808605,"Deans",2022-08-30,5
0.00569999363594335,0.921094275902484,"Deans",2022-08-30,5
0.00555845695908551,1.04933376865852,"Deans",2022-08-30,5
0.00539918186422888,0.832775271053233,"Deans",2022-08-30,5
0.00612397299687137,1.05655238099402,"Deans",2022-08-30,5
0.00599280207478936,0.909673971524562,"Deans",2022-08-30,5
0.00597862792665221,0.982909424966649,"Deans",2022-08-30,5
0.00636859959283305,1.24328536783983,"Deans",2022-08-30,5
0.00733732887887256,1.27605352693512,"Deans",2022-08-30,5
0.00604651573283144,1.09448315216149,"Deans",2022-08-30,5
0.00523804916105385,0.864333274777366,"Deans",2022-08-30,5
0.00598153446273428,1.23084745198288,"Deans",2022-08-30,5
0.00555845695908551,1.04933376865852,"Deans",2022-08-30,5
0.00690602326182351,1.52633895553131,"Deans",2022-08-30,5
0.00647958351125229,1.4347370808605,"Deans",2022-08-30,5
0.00598153446273428,1.23084745198288,"Deans",2022-08-30,5
0.00565125315027643,1.03296100432926,"Deans",2022-08-30,5
0.006202884291606,1.06310362275054,"Deans",2022-08-30,5
0.00523511132782723,1.0114510511242,"Deans",2022-08-30,5
0.00672760815767643,1.15727432998772,"Deans",2022-08-30,5
0.00644564605895387,1.13274202504798,"Deans",2022-08-30,6
0.00668709717885148,1.18061220645355,"Deans",2022-08-30,6
0.00681109285410802,1.27720125183125,"Deans",2022-08-30,6
0.00611246456716593,1.07382237894919,"Deans",2022-08-30,6
0.00668709717885148,1.18061220645355,"Deans",2022-08-30,6
0.00586619999653054,0.982607871134566,"Deans",2022-08-30,6
0.00609739204268389,1.22280579903776,"Deans",2022-08-30,6
0.00640228925752535,1.1583605808006,"Deans",2022-08-30,6
0.00609739204268389,1.22280579903776,"Deans",2022-08-30,6
0.00584485060156791,1.00555396048489,"Deans",2022-08-30,6
0.0065954410912019,1.42669542791538,"Deans",2022-08-30,6
0.0058940149176243,1.1025994066267,"Deans",2022-08-30,6
0.00600412569642454,1.22211245809018,"Deans",2022-08-30,6
0.00681109285410802,1.27720125183125,"Deans",2022-08-30,6
0.00586619999653054,0.982607871134566,"Deans",2022-08-30,6
0.00626883312594049,1.04244284953825,"Deans",2022-08-30,6
0.00586619999653054,0.982607871134566,"Deans",2022-08-30,6
0.00644564605895387,1.13274202504798,"Deans",2022-08-30,6
0.00598544346087256,1.02470732682928,"Deans",2022-08-30,6
0.00593509382861134,0.999290194982057,"Deans",2022-08-30,6
0.00659383083259213,1.17991886550596,"Deans",2022-08-30,6
0.00698178666052303,1.25865770987907,"Deans",2022-08-30,6
0.0065102842458381,1.09031303094381,"Deans",2022-08-30,6
0.00626764549791475,1.16850226354105,"Deans",2022-08-30,6
0.00668709717885148,1.18061220645355,"Deans",2022-08-30,6
0.00629183459629647,1.11909005862132,"Deans",2022-08-30,6
0.00609215391218325,1.04715644309158,"Deans",2022-08-30,6
0.00659383083259213,1.17991886550596,"Deans",2022-08-30,6
0.00609215391218325,1.04715644309158,"Deans",2022-08-30,6
0.00586619999653054,0.982607871134566,"Deans",2022-08-30,6
0.00609215391218325,1.04715644309158,"Deans",2022-08-30,6
0.0058940149176243,1.1025994066267,"Deans",2022-08-30,6
0.00576711073022604,1.02491935138414,"Deans",2022-08-30,6
0.00596683688964483,0.981614042653607,"Deans",2022-08-30,6
0.00593811694782727,1.00624730143248,"Deans",2022-08-30,6
0.00666290808046976,1.23002441137327,"Deans",2022-08-30,6
0.00629183459629647,1.11909005862132,"Deans",2022-08-30,6
0.00572930225261463,1.07158881503898,"Deans",2022-08-30,6
0.00600412569642454,1.22211245809018,"Deans",2022-08-30,6
0.00698178666052303,1.25865770987907,"Deans",2022-08-30,6
0.0065954410912019,1.42669542791538,"Deans",2022-08-30,6
0.00609739204268389,1.22280579903776,"Deans",2022-08-30,6
0.00659383083259213,1.17991886550596,"Deans",2022-08-30,6
0.00668709717885148,1.18061220645355,"Deans",2022-08-30,6
0.00611275245719826,1.29878207115524,"Deans",2022-08-30,6
0.00570212946012888,1.16128365120554,"Deans",2022-08-30,6
0.00570212946012888,1.16128365120554,"Deans",2022-08-30,6
0.00626764549791475,1.16850226354105,"Deans",2022-08-30,6
0.00668709717885148,1.18061220645355,"Deans",2022-08-30,6
0.00575228297686306,0.93082395895005,"Deans",2022-08-30,6
0.00641327317543585,1.26071059983663,"Deans",2022-08-30,6
0.00681109285410802,1.27720125183125,"Deans",2022-08-30,6
0.00609215391218325,1.04715644309158,"Deans",2022-08-30,6
0.00596683688964483,0.981614042653607,"Deans",2022-08-30,6
0.00609215391218325,1.04715644309158,"Deans",2022-08-30,6
0.00586619999653054,0.982607871134566,"Deans",2022-08-30,6
0.00628927750017931,1.16412155445893,"Deans",2022-08-30,6
0.00644564605895387,1.13274202504798,"Deans",2022-08-30,6
0.00641327317543585,1.26071059983663,"Deans",2022-08-30,6
0.00570212946012888,1.16128365120554,"Deans",2022-08-30,6
0.00609739204268389,1.22280579903776,"Deans",2022-08-30,6
0.00659383083259213,1.17991886550596,"Deans",2022-08-30,6
0.00570212946012888,1.16128365120554,"Deans",2022-08-30,6
0.00628927750017931,1.16412155445893,"Deans",2022-08-30,6
0.00659383083259213,1.17991886550596,"Deans",2022-08-30,6
0.00609739204268389,1.22280579903776,"Deans",2022-08-30,6
0.00668709717885148,1.18061220645355,"Deans",2022-08-30,6
0.00681109285410802,1.27720125183125,"Deans",2022-08-30,6
0.00641327317543585,1.26071059983663,"Deans",2022-08-30,6
0.00586619999653054,0.982607871134566,"Deans",2022-08-30,6
0.00559018087831755,0.963185178997058,"Deans",2022-08-30,6
0.00600412569642454,1.22211245809018,"Deans",2022-08-30,6
0.00611275245719826,1.29878207115524,"Deans",2022-08-30,6
0.00625410448388709,1.11118374034262,"Deans",2022-08-30,6
0.00698178666052303,1.25865770987907,"Deans",2022-08-30,6
0.00666290808046976,1.23002441137327,"Deans",2022-08-30,6
0.00698178666052303,1.25865770987907,"Deans",2022-08-30,6
0.00628927750017931,1.16412155445893,"Deans",2022-08-30,6
0.0058940149176243,1.1025994066267,"Deans",2022-08-30,6
0.00609739204268389,1.22280579903776,"Deans",2022-08-30,6
0.00626764549791475,1.16850226354105,"Deans",2022-08-30,6
0.00666290808046976,1.23002441137327,"Deans",2022-08-30,6
0.00609739204268389,1.22280579903776,"Deans",2022-08-30,6
0.00668709717885148,1.18061220645355,"Deans",2022-08-30,6
0.00600412569642454,1.22211245809018,"Deans",2022-08-30,6
0.00659383083259213,1.17991886550596,"Deans",2022-08-30,6
0.0065696417342104,1.22933107042569,"Deans",2022-08-30,6
0.00596683688964483,0.981614042653607,"Deans",2022-08-30,6
0.00681109285410802,1.27720125183125,"Deans",2022-08-30,6
0.00681109285410802,1.27720125183125,"Deans",2022-08-30,6
0.00698178666052303,1.25865770987907,"Deans",2022-08-30,6
0.00626764549791475,1.16850226354105,"Deans",2022-08-30,6
0.00570212946012888,1.16128365120554,"Deans",2022-08-30,6
0.00586619999653054,0.982607871134566,"Deans",2022-08-30,6
0.00549659658529794,1.09561773447467,"Deans",2022-08-30,6
0.00600412569642454,1.22211245809018,"Deans",2022-08-30,6
0.0065954410912019,1.42669542791538,"Deans",2022-08-30,6
0.00570212946012888,1.16128365120554,"Deans",2022-08-30,6
0.00572930225261463,1.07158881503898,"Deans",2022-08-30,6
0.00596683688964483,0.981614042653607,"Deans",2022-08-30,6
0.00652913075538546,1.25266894689152,"Deans",2022-08-30,7
0.00585166613578826,1.04735186234753,"Deans",2022-08-30,7
0.00599078751008534,1.15575549838945,"Deans",2022-08-30,7
0.00596361471759959,1.24545033455601,"Deans",2022-08-30,7
0.00615550017509501,1.18676608997717,"Deans",2022-08-30,7
0.00615550017509501,1.18676608997717,"Deans",2022-08-30,7
0.00631186873386957,1.15538656056623,"Deans",2022-08-30,7
0.00640513508012892,1.15607990151381,"Deans",2022-08-30,7
0.00600987249757391,1.09455775368159,"Deans",2022-08-30,7
0.00631186873386957,1.15538656056623,"Deans",2022-08-30,7
0.00615550017509501,1.18676608997717,"Deans",2022-08-30,7
0.00652913075538546,1.25266894689152,"Deans",2022-08-30,7
0.00640513508012892,1.15607990151381,"Deans",2022-08-30,7
0.00596361471759959,1.24545033455601,"Deans",2022-08-30,7
0.00580433962274297,1.02889183695072,"Deans",2022-08-30,7
0.00615550017509501,1.18676608997717,"Deans",2022-08-30,7
0.00589458284978639,1.02262807144789,"Deans",2022-08-30,7
0.00600987249757391,1.09455775368159,"Deans",2022-08-30,7
0.00652913075538546,1.25266894689152,"Deans",2022-08-30,7
0.00602859598769675,1.10908603473461,"Deans",2022-08-30,7
0.00631186873386957,1.15538656056623,"Deans",2022-08-30,7
0.00596361471759959,1.24545033455601,"Deans",2022-08-30,7
0.00615550017509501,1.18676608997717,"Deans",2022-08-30,7
0.00600987249757391,1.09455775368159,"Deans",2022-08-30,7
0.00631186873386957,1.15538656056623,"Deans",2022-08-30,7
0.00580433962274297,1.02889183695072,"Deans",2022-08-30,7
0.00596361471759959,1.24545033455601,"Deans",2022-08-30,7
0.00631186873386957,1.15538656056623,"Deans",2022-08-30,7
0.00640513508012892,1.15607990151381,"Deans",2022-08-30,7
0.00600987249757391,1.09455775368159,"Deans",2022-08-30,7
0.00652913075538546,1.25266894689152,"Deans",2022-08-30,7
0.00596361471759959,1.24545033455601,"Deans",2022-08-30,7
0.00652913075538546,1.25266894689152,"Deans",2022-08-30,7
0.00585166613578826,1.04735186234753,"Deans",2022-08-30,7
0.00602859598769675,1.10908603473461,"Deans",2022-08-30,7
0.00655331985376718,1.20325674197179,"Deans",2022-08-30,7
0.00600987249757391,1.09455775368159,"Deans",2022-08-30,7
0.00640513508012892,1.15607990151381,"Deans",2022-08-30,7
0.00589458284978639,1.02262807144789,"Deans",2022-08-30,7
0.00615550017509501,1.18676608997717,"Deans",2022-08-30,7
0.00615550017509501,1.18676608997717,"Deans",2022-08-30,7
0.00615550017509501,1.18676608997717,"Deans",2022-08-30,7
0.00600987249757391,1.09455775368159,"Deans",2022-08-30,7
0.00580433962274297,1.02889183695072,"Deans",2022-08-30,7
0.00596361471759959,1.24545033455601,"Deans",2022-08-30,7
0.00600987249757391,1.09455775368159,"Deans",2022-08-30,7
0.00596361471759959,1.24545033455601,"Deans",2022-08-30,7
0.00640513508012892,1.15607990151381,"Deans",2022-08-30,7
0.00600987249757391,1.09455775368159,"Deans",2022-08-30,7
0.00640513508012892,1.15607990151381,"Deans",2022-08-30,7
0.00612032715880279,1.13382827586086,"Deans",2022-08-30,7
0.00631186873386957,1.15538656056623,"Deans",2022-08-30,7
0.00655331985376718,1.20325674197179,"Deans",2022-08-30,7
0.00652913075538546,1.25266894689152,"Deans",2022-08-30,7
0.00640513508012892,1.15607990151381,"Deans",2022-08-30,7
0.00655331985376718,1.20325674197179,"Deans",2022-08-30,7
0.00655331985376718,1.20325674197179,"Deans",2022-08-30,7
0.00655331985376718,1.20325674197179,"Deans",2022-08-30,7
0.00655331985376718,1.20325674197179,"Deans",2022-08-30,7
0.00615550017509501,1.18676608997717,"Deans",2022-08-30,7
0.00640513508012892,1.15607990151381,"Deans",2022-08-30,7
0.00612032715880279,1.13382827586086,"Deans",2022-08-30,7
0.00599078751008534,1.15575549838945,"Deans",2022-08-30,7
0.00655331985376718,1.20325674197179,"Deans",2022-08-30,7
0.00631186873386957,1.15538656056623,"Deans",2022-08-30,7
0.00600987249757391,1.09455775368159,"Deans",2022-08-30,7
0.00600987249757391,1.09455775368159,"Deans",2022-08-30,7
0.00600987249757391,1.09455775368159,"Deans",2022-08-30,7
0.00596361471759959,1.24545033455601,"Deans",2022-08-30,7
0.00631186873386957,1.15538656056623,"Deans",2022-08-30,7
0.00600987249757391,1.09455775368159,"Deans",2022-08-30,7
0.00655331985376718,1.20325674197179,"Deans",2022-08-30,7
0.00631186873386957,1.15538656056623,"Deans",2022-08-30,7
0.00600987249757391,1.09455775368159,"Deans",2022-08-30,7
0.00640513508012892,1.15607990151381,"Deans",2022-08-30,7
0.00612032715880279,1.13382827586086,"Deans",2022-08-30,7
0.00640513508012892,1.15607990151381,"Deans",2022-08-30,7
0.00655331985376718,1.20325674197179,"Deans",2022-08-30,7
0.00596361471759959,1.24545033455601,"Deans",2022-08-30,7
0.00655331985376718,1.20325674197179,"Deans",2022-08-30,7
0.00600987249757391,1.09455775368159,"Deans",2022-08-30,7
0.00596361471759959,1.24545033455601,"Deans",2022-08-30,7
0.00615550017509501,1.18676608997717,"Deans",2022-08-30,7
0.00615550017509501,1.18676608997717,"Deans",2022-08-30,7
0.00655331985376718,1.20325674197179,"Deans",2022-08-30,7
0.00655331985376718,1.20325674197179,"Deans",2022-08-30,7
0.00596361471759959,1.24545033455601,"Deans",2022-08-30,7
0.00652913075538546,1.25266894689152,"Deans",2022-08-30,7
0.00612032715880279,1.13382827586086,"Deans",2022-08-30,7
0.00615550017509501,1.18676608997717,"Deans",2022-08-30,7
0.00652913075538546,1.25266894689152,"Deans",2022-08-30,7
0.00600987249757391,1.09455775368159,"Deans",2022-08-30,7
0.00599078751008534,1.15575549838945,"Deans",2022-08-30,7
0.00602859598769675,1.10908603473461,"Deans",2022-08-30,7
0.00589458284978639,1.02262807144789,"Deans",2022-08-30,7
0.00652913075538546,1.25266894689152,"Deans",2022-08-30,7
0.00596361471759959,1.24545033455601,"Deans",2022-08-30,7
0.00652913075538546,1.25266894689152,"Deans",2022-08-30,7
0.00596361471759959,1.24545033455601,"Deans",2022-08-30,7
0.00596361471759959,1.24545033455601,"Deans",2022-08-30,7
0.00525527540235487,2.71395677711797,"Catfish",2022-09-06,1
0.0123236577023938,2.72174957325091,"Catfish",2022-09-06,1
0.0100050502984725,4.14032509994056,"Catfish",2022-09-06,1
0.0123236577023938,2.72174957325091,"Catfish",2022-09-06,1
0.0082668245833086,2.53543818846319,"Catfish",2022-09-06,1
0.00525527540235487,2.71395677711797,"Catfish",2022-09-06,1
0.0219235815727168,4.10386941895587,"Catfish",2022-09-06,1
0.0132932118855531,3.45059967624259,"Catfish",2022-09-06,1
0.0132932118855531,3.45059967624259,"Catfish",2022-09-06,1
0.018335786114095,2.559182959773,"Catfish",2022-09-06,1
0.018335786114095,2.559182959773,"Catfish",2022-09-06,1
0.00525527540235487,2.71395677711797,"Catfish",2022-09-06,1
0.0123236577023938,2.72174957325091,"Catfish",2022-09-06,1
0.0100050502984725,4.14032509994056,"Catfish",2022-09-06,1
0.018335786114095,2.559182959773,"Catfish",2022-09-06,1
0.0123236577023938,2.72174957325091,"Catfish",2022-09-06,1
0.0132932118855531,3.45059967624259,"Catfish",2022-09-06,1
0.0100050502984725,4.14032509994056,"Catfish",2022-09-06,1
0.0132932118855531,3.45059967624259,"Catfish",2022-09-06,1
0.0219235815727168,4.10386941895587,"Catfish",2022-09-06,1
0.0219235815727168,4.10386941895587,"Catfish",2022-09-06,1
0.0100050502984725,4.14032509994056,"Catfish",2022-09-06,1
0.0219235815727168,4.10386941895587,"Catfish",2022-09-06,1
0.0100050502984725,4.14032509994056,"Catfish",2022-09-06,1
0.0123236577023938,2.72174957325091,"Catfish",2022-09-06,1
0.00525527540235487,2.71395677711797,"Catfish",2022-09-06,1
0.0219235815727168,4.10386941895587,"Catfish",2022-09-06,1
0.0132932118855531,3.45059967624259,"Catfish",2022-09-06,1
0.0132932118855531,3.45059967624259,"Catfish",2022-09-06,1
0.0219235815727168,4.10386941895587,"Catfish",2022-09-06,1
0.018335786114095,2.559182959773,"Catfish",2022-09-06,1
0.0082668245833086,2.53543818846319,"Catfish",2022-09-06,1
0.0123236577023938,2.72174957325091,"Catfish",2022-09-06,1
0.0132932118855531,3.45059967624259,"Catfish",2022-09-06,1
0.0219235815727168,4.10386941895587,"Catfish",2022-09-06,1
0.0082668245833086,2.53543818846319,"Catfish",2022-09-06,1
0.0132932118855531,3.45059967624259,"Catfish",2022-09-06,1
0.0100050502984725,4.14032509994056,"Catfish",2022-09-06,1
0.0100050502984725,4.14032509994056,"Catfish",2022-09-06,1
0.0219235815727168,4.10386941895587,"Catfish",2022-09-06,1
0.0082668245833086,2.53543818846319,"Catfish",2022-09-06,1
0.00525527540235487,2.71395677711797,"Catfish",2022-09-06,1
0.00525527540235487,2.71395677711797,"Catfish",2022-09-06,1
0.00408251295412961,2.29185456545154,"Catfish",2022-09-06,1
0.018335786114095,2.559182959773,"Catfish",2022-09-06,1
0.00408251295412961,2.29185456545154,"Catfish",2022-09-06,1
0.00408251295412961,2.29185456545154,"Catfish",2022-09-06,1
0.018335786114095,2.559182959773,"Catfish",2022-09-06,1
0.00525527540235487,2.71395677711797,"Catfish",2022-09-06,1
0.018335786114095,2.559182959773,"Catfish",2022-09-06,1
0.018335786114095,2.559182959773,"Catfish",2022-09-06,1
