Serial Number:20725838 --,,
,,
"Date Time, GMT -0400","Temp, (*F)",EOF
6/10/2022 16:09,107.59, 
6/10/2022 16:09,107.59, 
6/10/2022 16:09,107.44, 
6/10/2022 16:09,107.52, 
6/10/2022 16:09,107.44, 
6/10/2022 16:09,107.36, 
6/10/2022 16:09,107.36, 
6/10/2022 16:09,107.44, 
6/10/2022 16:09,107.44, 
6/10/2022 16:09,107.36, 
6/10/2022 16:09,107.36, 
6/10/2022 16:09,107.36, 
6/10/2022 16:09,107.21, 
6/10/2022 16:09,107.29, 
6/10/2022 16:09,107.29, 
6/10/2022 16:09,107.29, 
6/10/2022 16:09,107.29, 
6/10/2022 16:09,107.29, 
6/10/2022 16:09,107.29, 
6/10/2022 16:09,107.13, 
6/10/2022 16:09,107.13, 
6/10/2022 16:09,107.13, 
6/10/2022 16:09,107.21, 
6/10/2022 16:09,107.21, 
6/10/2022 16:09,107.13, 
6/10/2022 16:09,107.21, 
6/10/2022 16:09,107.13, 
6/10/2022 16:09,107.13, 
6/10/2022 16:09,107.13, 
6/10/2022 16:09,107.13, 
6/10/2022 16:09,107.05, 
6/10/2022 16:09,107.13, 
6/10/2022 16:09,107.05, 
6/10/2022 16:09,107.05, 
6/10/2022 16:09,107.05, 
6/10/2022 16:09,106.98, 
6/10/2022 16:09,107.05, 
6/10/2022 16:09,107.05, 
6/10/2022 16:09,106.98, 
6/10/2022 16:09,106.98, 
6/10/2022 16:09,106.9, 
6/10/2022 16:09,106.98, 
6/10/2022 16:09,106.9, 
6/10/2022 16:09,106.9, 
6/10/2022 16:09,106.9, 
6/10/2022 16:09,106.9, 
6/10/2022 16:09,106.82, 
6/10/2022 16:10,106.82, 
6/10/2022 16:10,106.82, 
6/10/2022 16:10,106.9, 
6/10/2022 16:10,106.82, 
6/10/2022 16:10,106.82, 
6/10/2022 16:10,106.74, 
6/10/2022 16:10,106.82, 
6/10/2022 16:10,106.74, 
6/10/2022 16:10,106.67, 
6/10/2022 16:10,106.74, 
6/10/2022 16:10,106.67, 
6/10/2022 16:10,106.67, 
6/10/2022 16:10,106.67, 
6/10/2022 16:10,106.67, 
6/10/2022 16:10,106.67, 
6/10/2022 16:10,106.59, 
6/10/2022 16:10,106.51, 
6/10/2022 16:10,106.59, 
6/10/2022 16:10,106.59, 
6/10/2022 16:10,106.59, 
6/10/2022 16:10,106.51, 
6/10/2022 16:10,106.59, 
6/10/2022 16:10,106.59, 
6/10/2022 16:10,106.51, 
6/10/2022 16:10,106.44, 
6/10/2022 16:10,106.44, 
6/10/2022 16:10,106.44, 
6/10/2022 16:10,106.51, 
6/10/2022 16:10,106.44, 
6/10/2022 16:10,106.44, 
6/10/2022 16:10,106.44, 
6/10/2022 16:10,106.44, 
6/10/2022 16:10,106.44, 
6/10/2022 16:10,106.44, 
6/10/2022 16:10,106.36, 
6/10/2022 16:10,106.44, 
6/10/2022 16:10,106.44, 
6/10/2022 16:10,106.36, 
6/10/2022 16:10,106.36, 
6/10/2022 16:10,106.36, 
6/10/2022 16:10,106.28, 
6/10/2022 16:10,106.36, 
6/10/2022 16:10,106.36, 
6/10/2022 16:10,106.36, 
6/10/2022 16:10,106.28, 
6/10/2022 16:10,106.2, 
6/10/2022 16:10,106.36, 
6/10/2022 16:10,106.28, 
6/10/2022 16:10,106.2, 
6/10/2022 16:10,106.2, 
6/10/2022 16:10,106.13, 
6/10/2022 16:10,106.2, 
6/10/2022 16:10,106.2, 
6/10/2022 16:10,106.13, 
6/10/2022 16:10,106.2, 
6/10/2022 16:10,106.2, 
6/10/2022 16:10,106.13, 
6/10/2022 16:10,106.05, 
6/10/2022 16:10,106.13, 
6/10/2022 16:10,106.13, 
6/10/2022 16:11,106.05, 
6/10/2022 16:11,106.13, 
6/10/2022 16:11,106.05, 
6/10/2022 16:11,106.05, 
6/10/2022 16:11,106.05, 
6/10/2022 16:11,106.05, 
6/10/2022 16:11,106.05, 
6/10/2022 16:11,106.05, 
6/10/2022 16:11,105.97, 
6/10/2022 16:11,106.05, 
6/10/2022 16:11,105.97, 
6/10/2022 16:11,105.97, 
6/10/2022 16:11,105.97, 
6/10/2022 16:11,105.97, 
6/10/2022 16:11,106.05, 
6/10/2022 16:11,105.9, 
6/10/2022 16:11,105.97, 
6/10/2022 16:11,105.9, 
6/10/2022 16:11,105.97, 
6/10/2022 16:11,105.9, 
6/10/2022 16:11,105.97, 
6/10/2022 16:11,105.97, 
6/10/2022 16:11,105.97, 
6/10/2022 16:11,105.9, 
6/10/2022 16:11,105.9, 
6/10/2022 16:11,105.9, 
6/10/2022 16:11,105.97, 
6/10/2022 16:11,105.97, 
6/10/2022 16:11,105.9, 
6/10/2022 16:11,105.97, 
6/10/2022 16:11,105.9, 
6/10/2022 16:11,105.9, 
6/10/2022 16:11,105.82, 
6/10/2022 16:11,105.9, 
6/10/2022 16:11,105.82, 
6/10/2022 16:11,105.9, 
6/10/2022 16:11,105.9, 
6/10/2022 16:11,105.82, 
6/10/2022 16:11,105.82, 
6/10/2022 16:11,105.82, 
6/10/2022 16:11,105.74, 
6/10/2022 16:11,105.82, 
6/10/2022 16:11,105.74, 
6/10/2022 16:11,105.82, 
6/10/2022 16:11,105.74, 
6/10/2022 16:11,105.74, 
6/10/2022 16:11,105.74, 
6/10/2022 16:11,105.82, 
6/10/2022 16:11,105.82, 
6/10/2022 16:11,105.66, 
6/10/2022 16:11,105.74, 
6/10/2022 16:11,105.74, 
6/10/2022 16:11,105.74, 
6/10/2022 16:11,105.74, 
6/10/2022 16:11,105.74, 
6/10/2022 16:11,105.74, 
6/10/2022 16:11,105.74, 
6/10/2022 16:11,105.74, 
6/10/2022 16:11,105.66, 
6/10/2022 16:11,105.74, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.74, 
6/10/2022 16:12,105.74, 
6/10/2022 16:12,105.74, 
6/10/2022 16:12,105.74, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.74, 
6/10/2022 16:12,105.74, 
6/10/2022 16:12,105.74, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.74, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.59, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.59, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.59, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.74, 
6/10/2022 16:12,105.59, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.59, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.59, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.66, 
6/10/2022 16:12,105.74, 
6/10/2022 16:12,105.74, 
6/10/2022 16:12,105.74, 
6/10/2022 16:12,105.82, 
6/10/2022 16:12,105.74, 
6/10/2022 16:12,105.82, 
6/10/2022 16:12,105.9, 
6/10/2022 16:12,105.97, 
6/10/2022 16:12,105.97, 
6/10/2022 16:12,105.9, 
6/10/2022 16:12,105.97, 
6/10/2022 16:12,105.97, 
6/10/2022 16:12,106.13, 
6/10/2022 16:12,106.05, 
6/10/2022 16:12,106.05, 
6/10/2022 16:12,106.13, 
6/10/2022 16:12,106.13, 
6/10/2022 16:12,106.13, 
6/10/2022 16:12,106.28, 
6/10/2022 16:12,106.28, 
6/10/2022 16:12,106.36, 
6/10/2022 16:12,106.44, 
6/10/2022 16:12,106.44, 
6/10/2022 16:12,106.51, 
6/10/2022 16:13,106.51, 
6/10/2022 16:13,106.51, 
6/10/2022 16:13,106.51, 
6/10/2022 16:13,106.59, 
6/10/2022 16:13,106.67, 
6/10/2022 16:13,106.74, 
6/10/2022 16:13,106.74, 
6/10/2022 16:13,106.82, 
6/10/2022 16:13,106.9, 
6/10/2022 16:13,106.98, 
6/10/2022 16:13,106.98, 
6/10/2022 16:13,107.05, 
6/10/2022 16:13,107.05, 
6/10/2022 16:13,107.05, 
6/10/2022 16:13,107.05, 
6/10/2022 16:13,107.21, 
6/10/2022 16:13,107.29, 
6/10/2022 16:13,107.29, 
6/10/2022 16:13,107.29, 
6/10/2022 16:13,107.29, 
6/10/2022 16:13,107.36, 
6/10/2022 16:13,107.36, 
6/10/2022 16:13,107.36, 
6/10/2022 16:13,107.52, 
6/10/2022 16:13,107.52, 
6/10/2022 16:13,107.44, 
6/10/2022 16:13,107.59, 
6/10/2022 16:13,107.59, 
6/10/2022 16:13,107.59, 
6/10/2022 16:13,107.67, 
6/10/2022 16:13,107.75, 
6/10/2022 16:13,107.75, 
6/10/2022 16:13,107.9, 
6/10/2022 16:13,107.9, 
6/10/2022 16:13,107.98, 
6/10/2022 16:13,108.06, 
6/10/2022 16:13,107.98, 
6/10/2022 16:13,108.06, 
6/10/2022 16:13,108.13, 
6/10/2022 16:13,108.13, 
6/10/2022 16:13,108.21, 
6/10/2022 16:13,108.21, 
6/10/2022 16:13,108.29, 
6/10/2022 16:13,108.29, 
6/10/2022 16:13,108.29, 
6/10/2022 16:13,108.29, 
6/10/2022 16:13,108.44, 
6/10/2022 16:13,108.44, 
6/10/2022 16:13,108.44, 
6/10/2022 16:13,108.44, 
6/10/2022 16:13,108.52, 
6/10/2022 16:13,108.52, 
6/10/2022 16:13,108.6, 
6/10/2022 16:13,108.68, 
6/10/2022 16:13,108.68, 
6/10/2022 16:13,108.68, 
6/10/2022 16:13,108.68, 
6/10/2022 16:13,108.75, 
6/10/2022 16:13,108.75, 
6/10/2022 16:13,108.75, 
6/10/2022 16:14,108.83, 
6/10/2022 16:14,108.91, 
6/10/2022 16:14,108.91, 
6/10/2022 16:14,108.91, 
6/10/2022 16:14,108.83, 
6/10/2022 16:14,108.91, 
6/10/2022 16:14,108.83, 
6/10/2022 16:14,108.83, 
6/10/2022 16:14,108.83, 
6/10/2022 16:14,108.91, 
6/10/2022 16:14,108.75, 
6/10/2022 16:14,108.83, 
6/10/2022 16:14,108.75, 
6/10/2022 16:14,108.68, 
6/10/2022 16:14,108.75, 
6/10/2022 16:14,108.68, 
6/10/2022 16:14,108.68, 
6/10/2022 16:14,108.6, 
6/10/2022 16:14,108.52, 
6/10/2022 16:14,108.52, 
6/10/2022 16:14,108.44, 
6/10/2022 16:14,108.44, 
6/10/2022 16:14,108.29, 
6/10/2022 16:14,108.29, 
6/10/2022 16:14,108.29, 
6/10/2022 16:14,108.21, 
6/10/2022 16:14,108.21, 
6/10/2022 16:14,108.13, 
6/10/2022 16:14,108.06, 
6/10/2022 16:14,107.98, 
6/10/2022 16:14,108.06, 
6/10/2022 16:14,107.98, 
6/10/2022 16:14,107.98, 
6/10/2022 16:14,108.06, 
6/10/2022 16:14,107.98, 
6/10/2022 16:14,107.9, 
6/10/2022 16:14,107.9, 
6/10/2022 16:14,107.9, 
6/10/2022 16:14,107.83, 
6/10/2022 16:14,107.83, 
6/10/2022 16:14,107.75, 
6/10/2022 16:14,107.75, 
6/10/2022 16:14,107.75, 
6/10/2022 16:14,107.75, 
6/10/2022 16:14,107.59, 
6/10/2022 16:14,107.67, 
6/10/2022 16:14,107.67, 
6/10/2022 16:14,107.59, 
6/10/2022 16:14,107.67, 
6/10/2022 16:14,107.59, 
6/10/2022 16:14,107.59, 
6/10/2022 16:14,107.52, 
6/10/2022 16:14,107.52, 
6/10/2022 16:14,107.52, 
6/10/2022 16:14,107.52, 
6/10/2022 16:14,107.52, 
6/10/2022 16:14,107.44, 
6/10/2022 16:14,107.52, 
6/10/2022 16:14,107.44, 
6/10/2022 16:14,107.44, 
6/10/2022 16:15,107.44, 
6/10/2022 16:15,107.36, 
6/10/2022 16:15,107.29, 
6/10/2022 16:15,107.36, 
6/10/2022 16:15,107.29, 
6/10/2022 16:15,107.21, 
6/10/2022 16:15,107.29, 
6/10/2022 16:15,107.29, 
6/10/2022 16:15,107.29, 
6/10/2022 16:15,107.29, 
6/10/2022 16:15,107.21, 
6/10/2022 16:15,107.13, 
6/10/2022 16:15,107.21, 
6/10/2022 16:15,107.13, 
6/10/2022 16:15,107.13, 
6/10/2022 16:15,107.13, 
6/10/2022 16:15,107.13, 
6/10/2022 16:15,107.13, 
6/10/2022 16:15,107.13, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,106.98, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,107.13, 
6/10/2022 16:15,106.9, 
6/10/2022 16:15,106.98, 
6/10/2022 16:15,106.98, 
6/10/2022 16:15,106.98, 
6/10/2022 16:15,106.98, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,106.9, 
6/10/2022 16:15,106.98, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,106.98, 
6/10/2022 16:15,106.98, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,107.13, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,106.98, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,106.98, 
6/10/2022 16:15,106.98, 
6/10/2022 16:15,106.98, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,107.05, 
6/10/2022 16:15,106.98, 
6/10/2022 16:15,106.98, 
6/10/2022 16:16,106.98, 
6/10/2022 16:16,107.05, 
6/10/2022 16:16,106.98, 
6/10/2022 16:16,106.98, 
6/10/2022 16:16,107.05, 
6/10/2022 16:16,106.98, 
6/10/2022 16:16,106.98, 
6/10/2022 16:16,107.05, 
6/10/2022 16:16,107.05, 
6/10/2022 16:16,107.05, 
6/10/2022 16:16,107.05, 
6/10/2022 16:16,107.05, 
6/10/2022 16:16,107.05, 
6/10/2022 16:16,107.13, 
6/10/2022 16:16,107.21, 
6/10/2022 16:16,107.21, 
6/10/2022 16:16,107.21, 
6/10/2022 16:16,107.21, 
6/10/2022 16:16,107.21, 
6/10/2022 16:16,107.29, 
6/10/2022 16:16,107.29, 
6/10/2022 16:16,107.21, 
6/10/2022 16:16,107.29, 
6/10/2022 16:16,107.36, 
6/10/2022 16:16,107.29, 
6/10/2022 16:16,107.36, 
6/10/2022 16:16,107.36, 
6/10/2022 16:16,107.44, 
6/10/2022 16:16,107.44, 
6/10/2022 16:16,107.52, 
6/10/2022 16:16,107.52, 
6/10/2022 16:16,107.52, 
6/10/2022 16:16,107.52, 
6/10/2022 16:16,107.52, 
6/10/2022 16:16,107.52, 
6/10/2022 16:16,107.52, 
6/10/2022 16:16,107.52, 
6/10/2022 16:16,107.59, 
6/10/2022 16:16,107.52, 
6/10/2022 16:16,107.52, 
6/10/2022 16:16,107.52, 
6/10/2022 16:16,107.52, 
6/10/2022 16:16,107.52, 
6/10/2022 16:16,107.52, 
6/10/2022 16:16,107.44, 
6/10/2022 16:16,107.52, 
6/10/2022 16:16,107.52, 
6/10/2022 16:16,107.44, 
6/10/2022 16:16,107.52, 
6/10/2022 16:16,107.44, 
6/10/2022 16:16,107.36, 
6/10/2022 16:16,107.44, 
6/10/2022 16:16,107.36, 
6/10/2022 16:16,107.44, 
6/10/2022 16:16,107.36, 
6/10/2022 16:16,107.44, 
6/10/2022 16:16,107.36, 
6/10/2022 16:16,107.36, 
6/10/2022 16:16,107.36, 
6/10/2022 16:16,107.36, 
6/10/2022 16:17,107.29, 
6/10/2022 16:17,107.29, 
6/10/2022 16:17,107.21, 
6/10/2022 16:17,107.29, 
6/10/2022 16:17,107.29, 
6/10/2022 16:17,107.29, 
6/10/2022 16:17,107.29, 
6/10/2022 16:17,107.29, 
6/10/2022 16:17,107.29, 
6/10/2022 16:17,107.29, 
6/10/2022 16:17,107.36, 
6/10/2022 16:17,107.29, 
6/10/2022 16:17,107.29, 
6/10/2022 16:17,107.44, 
6/10/2022 16:17,107.44, 
6/10/2022 16:17,107.44, 
6/10/2022 16:17,107.52, 
6/10/2022 16:17,107.44, 
6/10/2022 16:17,107.52, 
6/10/2022 16:17,107.67, 
6/10/2022 16:17,107.67, 
6/10/2022 16:17,107.75, 
6/10/2022 16:17,107.75, 
6/10/2022 16:17,107.75, 
6/10/2022 16:17,107.75, 
6/10/2022 16:17,107.83, 
6/10/2022 16:17,107.83, 
6/10/2022 16:17,107.9, 
6/10/2022 16:17,107.98, 
6/10/2022 16:17,107.98, 
6/10/2022 16:17,107.9, 
6/10/2022 16:17,107.9, 
6/10/2022 16:17,107.9, 
6/10/2022 16:17,107.98, 
6/10/2022 16:17,107.9, 
6/10/2022 16:17,107.9, 
6/10/2022 16:17,107.9, 
6/10/2022 16:17,107.9, 
6/10/2022 16:17,107.9, 
6/10/2022 16:17,107.9, 
6/10/2022 16:17,107.98, 
6/10/2022 16:17,107.98, 
6/10/2022 16:17,107.9, 
6/10/2022 16:17,107.98, 
6/10/2022 16:17,107.9, 
6/10/2022 16:17,107.9, 
6/10/2022 16:17,107.9, 
6/10/2022 16:17,108.06, 
6/10/2022 16:17,108.06, 
6/10/2022 16:17,108.06, 
6/10/2022 16:17,108.13, 
6/10/2022 16:17,108.06, 
6/10/2022 16:17,108.13, 
6/10/2022 16:17,108.06, 
6/10/2022 16:17,108.21, 
6/10/2022 16:17,108.21, 
6/10/2022 16:17,108.21, 
6/10/2022 16:17,108.13, 
6/10/2022 16:17,108.13, 
6/10/2022 16:17,108.06, 
6/10/2022 16:18,108.13, 
6/10/2022 16:18,108.13, 
6/10/2022 16:18,108.13, 
6/10/2022 16:18,108.13, 
6/10/2022 16:18,108.13, 
6/10/2022 16:18,108.13, 
6/10/2022 16:18,108.13, 
6/10/2022 16:18,108.13, 
6/10/2022 16:18,108.13, 
6/10/2022 16:18,108.21, 
6/10/2022 16:18,108.21, 
6/10/2022 16:18,108.13, 
6/10/2022 16:18,108.06, 
6/10/2022 16:18,108.13, 
6/10/2022 16:18,108.06, 
6/10/2022 16:18,108.06, 
6/10/2022 16:18,108.13, 
6/10/2022 16:18,108.06, 
6/10/2022 16:18,107.98, 
6/10/2022 16:18,107.98, 
6/10/2022 16:18,107.98, 
6/10/2022 16:18,107.98, 
6/10/2022 16:18,107.9, 
6/10/2022 16:18,107.9, 
6/10/2022 16:18,107.98, 
6/10/2022 16:18,107.9, 
6/10/2022 16:18,107.9, 
6/10/2022 16:18,107.83, 
6/10/2022 16:18,107.9, 
6/10/2022 16:18,107.83, 
6/10/2022 16:18,107.83, 
6/10/2022 16:18,107.83, 
6/10/2022 16:18,107.83, 
6/10/2022 16:18,107.75, 
6/10/2022 16:18,107.75, 
6/10/2022 16:18,107.83, 
6/10/2022 16:18,107.75, 
6/10/2022 16:18,107.75, 
6/10/2022 16:18,107.83, 
6/10/2022 16:18,107.83, 
6/10/2022 16:18,107.83, 
6/10/2022 16:18,107.83, 
6/10/2022 16:18,107.83, 
6/10/2022 16:18,107.67, 
6/10/2022 16:18,107.83, 
6/10/2022 16:18,107.83, 
6/10/2022 16:18,107.83, 
6/10/2022 16:18,107.83, 
6/10/2022 16:18,107.98, 
6/10/2022 16:18,107.9, 
6/10/2022 16:18,107.98, 
6/10/2022 16:18,107.98, 
6/10/2022 16:18,108.06, 
6/10/2022 16:18,108.13, 
6/10/2022 16:18,108.21, 
6/10/2022 16:18,108.29, 
6/10/2022 16:18,108.37, 
6/10/2022 16:18,108.44, 
6/10/2022 16:18,108.52, 
6/10/2022 16:18,108.6, 
6/10/2022 16:19,108.6, 
6/10/2022 16:19,108.68, 
6/10/2022 16:19,108.68, 
6/10/2022 16:19,108.91, 
6/10/2022 16:19,108.91, 
6/10/2022 16:19,108.91, 
6/10/2022 16:19,108.98, 
6/10/2022 16:19,108.98, 
6/10/2022 16:19,108.98, 
6/10/2022 16:19,109.14, 
6/10/2022 16:19,109.14, 
6/10/2022 16:19,109.22, 
6/10/2022 16:19,109.29, 
6/10/2022 16:19,109.29, 
6/10/2022 16:19,109.29, 
6/10/2022 16:19,109.29, 
6/10/2022 16:19,109.37, 
6/10/2022 16:19,109.45, 
6/10/2022 16:19,109.45, 
6/10/2022 16:19,109.52, 
6/10/2022 16:19,109.6, 
6/10/2022 16:19,109.6, 
6/10/2022 16:19,109.68, 
6/10/2022 16:19,109.68, 
6/10/2022 16:19,109.68, 
6/10/2022 16:19,109.76, 
6/10/2022 16:19,109.76, 
6/10/2022 16:19,109.83, 
6/10/2022 16:19,109.83, 
6/10/2022 16:19,109.91, 
6/10/2022 16:19,109.91, 
6/10/2022 16:19,109.91, 
6/10/2022 16:19,109.99, 
6/10/2022 16:19,110.07, 
6/10/2022 16:19,110.07, 
6/10/2022 16:19,110.07, 
6/10/2022 16:19,110.14, 
6/10/2022 16:19,110.14, 
6/10/2022 16:19,110.22, 
6/10/2022 16:19,110.22, 
6/10/2022 16:19,110.22, 
6/10/2022 16:19,110.22, 
6/10/2022 16:19,110.3, 
6/10/2022 16:19,110.3, 
6/10/2022 16:19,110.37, 
6/10/2022 16:19,110.45, 
6/10/2022 16:19,110.37, 
6/10/2022 16:19,110.45, 
6/10/2022 16:19,110.53, 
6/10/2022 16:19,110.53, 
6/10/2022 16:19,110.53, 
6/10/2022 16:19,110.53, 
6/10/2022 16:19,110.53, 
6/10/2022 16:19,110.61, 
6/10/2022 16:19,110.68, 
6/10/2022 16:19,110.61, 
6/10/2022 16:19,110.68, 
6/10/2022 16:19,110.68, 
6/10/2022 16:19,110.68, 
6/10/2022 16:19,110.68, 
6/10/2022 16:20,110.68, 
6/10/2022 16:20,110.61, 
6/10/2022 16:20,110.76, 
6/10/2022 16:20,110.68, 
6/10/2022 16:20,110.76, 
6/10/2022 16:20,110.84, 
6/10/2022 16:20,110.84, 
6/10/2022 16:20,110.91, 
6/10/2022 16:20,110.91, 
6/10/2022 16:20,111.07, 
6/10/2022 16:20,111.07, 
6/10/2022 16:20,111.07, 
6/10/2022 16:20,111.15, 
6/10/2022 16:20,111.15, 
6/10/2022 16:20,111.22, 
6/10/2022 16:20,111.22, 
6/10/2022 16:20,111.3, 
6/10/2022 16:20,111.3, 
6/10/2022 16:20,111.38, 
6/10/2022 16:20,111.3, 
6/10/2022 16:20,111.38, 
6/10/2022 16:20,111.46, 
6/10/2022 16:20,111.53, 
6/10/2022 16:20,111.53, 
6/10/2022 16:20,111.53, 
6/10/2022 16:20,111.69, 
6/10/2022 16:20,111.61, 
6/10/2022 16:20,111.69, 
6/10/2022 16:20,111.69, 
6/10/2022 16:20,111.76, 
6/10/2022 16:20,111.84, 
6/10/2022 16:20,111.84, 
6/10/2022 16:20,111.92, 
6/10/2022 16:20,111.92, 
6/10/2022 16:20,112, 
6/10/2022 16:20,111.92, 
6/10/2022 16:20,112, 
6/10/2022 16:20,112.07, 
6/10/2022 16:20,112.07, 
6/10/2022 16:20,112.15, 
6/10/2022 16:20,112.07, 
6/10/2022 16:20,112.23, 
6/10/2022 16:20,112.23, 
6/10/2022 16:20,112.3, 
6/10/2022 16:20,112.3, 
6/10/2022 16:20,112.38, 
6/10/2022 16:20,112.46, 
6/10/2022 16:20,112.38, 
6/10/2022 16:20,112.46, 
6/10/2022 16:20,112.54, 
6/10/2022 16:20,112.61, 
6/10/2022 16:20,112.61, 
6/10/2022 16:20,112.69, 
6/10/2022 16:20,112.77, 
6/10/2022 16:20,112.69, 
6/10/2022 16:20,112.77, 
6/10/2022 16:20,112.77, 
6/10/2022 16:20,112.85, 
6/10/2022 16:20,112.92, 
6/10/2022 16:20,113, 
6/10/2022 16:21,113, 
6/10/2022 16:21,113, 
6/10/2022 16:21,113.15, 
6/10/2022 16:21,113.08, 
6/10/2022 16:21,113.08, 
6/10/2022 16:21,113.15, 
6/10/2022 16:21,113.15, 
6/10/2022 16:21,113.23, 
6/10/2022 16:21,113.31, 
6/10/2022 16:21,113.23, 
6/10/2022 16:21,113.39, 
6/10/2022 16:21,113.39, 
6/10/2022 16:21,113.39, 
6/10/2022 16:21,113.46, 
6/10/2022 16:21,113.54, 
6/10/2022 16:21,113.54, 
6/10/2022 16:21,113.62, 
6/10/2022 16:21,113.54, 
6/10/2022 16:21,113.69, 
6/10/2022 16:21,113.69, 
6/10/2022 16:21,113.69, 
6/10/2022 16:21,113.69, 
6/10/2022 16:21,113.77, 
6/10/2022 16:21,113.85, 
6/10/2022 16:21,113.93, 
6/10/2022 16:21,113.93, 
6/10/2022 16:21,114, 
6/10/2022 16:21,114, 
6/10/2022 16:21,114, 
6/10/2022 16:21,114.08, 
6/10/2022 16:21,114.08, 
6/10/2022 16:21,114.08, 
6/10/2022 16:21,114.16, 
6/10/2022 16:21,114.16, 
6/10/2022 16:21,114.24, 
6/10/2022 16:21,114.16, 
6/10/2022 16:21,114.31, 
6/10/2022 16:21,114.24, 
6/10/2022 16:21,114.31, 
6/10/2022 16:21,114.39, 
6/10/2022 16:21,114.54, 
6/10/2022 16:21,114.47, 
6/10/2022 16:21,114.47, 
6/10/2022 16:21,114.47, 
6/10/2022 16:21,114.47, 
6/10/2022 16:21,114.54, 
6/10/2022 16:21,114.54, 
6/10/2022 16:21,114.62, 
6/10/2022 16:21,114.7, 
6/10/2022 16:21,114.62, 
6/10/2022 16:21,114.62, 
6/10/2022 16:21,114.7, 
6/10/2022 16:21,114.78, 
6/10/2022 16:21,114.7, 
6/10/2022 16:21,114.85, 
6/10/2022 16:21,114.78, 
6/10/2022 16:21,114.93, 
6/10/2022 16:21,114.93, 
6/10/2022 16:21,114.93, 
6/10/2022 16:21,115.01, 
6/10/2022 16:22,114.93, 
6/10/2022 16:22,114.93, 
6/10/2022 16:22,115.01, 
6/10/2022 16:22,115.01, 
6/10/2022 16:22,114.93, 
6/10/2022 16:22,115.01, 
6/10/2022 16:22,114.93, 
6/10/2022 16:22,114.93, 
6/10/2022 16:22,114.93, 
6/10/2022 16:22,114.93, 
6/10/2022 16:22,114.93, 
6/10/2022 16:22,114.93, 
6/10/2022 16:22,115.01, 
6/10/2022 16:22,114.85, 
6/10/2022 16:22,115.01, 
6/10/2022 16:22,114.93, 
6/10/2022 16:22,115.01, 
6/10/2022 16:22,115.01, 
6/10/2022 16:22,115.01, 
6/10/2022 16:22,115.08, 
6/10/2022 16:22,115.08, 
6/10/2022 16:22,115.08, 
6/10/2022 16:22,115.16, 
6/10/2022 16:22,115.16, 
6/10/2022 16:22,115.16, 
6/10/2022 16:22,115.16, 
6/10/2022 16:22,115.24, 
6/10/2022 16:22,115.16, 
6/10/2022 16:22,115.24, 
6/10/2022 16:22,115.24, 
6/10/2022 16:22,115.32, 
6/10/2022 16:22,115.32, 
6/10/2022 16:22,115.32, 
6/10/2022 16:22,115.32, 
6/10/2022 16:22,115.39, 
6/10/2022 16:22,115.32, 
6/10/2022 16:22,115.32, 
6/10/2022 16:22,115.39, 
6/10/2022 16:22,115.32, 
6/10/2022 16:22,115.32, 
6/10/2022 16:22,115.24, 
6/10/2022 16:22,115.39, 
6/10/2022 16:22,115.47, 
6/10/2022 16:22,115.39, 
6/10/2022 16:22,115.39, 
6/10/2022 16:22,115.39, 
6/10/2022 16:22,115.32, 
6/10/2022 16:22,115.39, 
6/10/2022 16:22,115.32, 
6/10/2022 16:22,115.32, 
6/10/2022 16:22,115.39, 
6/10/2022 16:22,115.24, 
6/10/2022 16:22,115.32, 
6/10/2022 16:22,115.24, 
